!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Wed Sep 21 03:09:39 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+2.52000000000e+003, +3.02084046520e+002, +8.77101208516e+001, +1.90634036904e-002, +1.20698562958e+001
+2.53000000000e+003, +3.03373001050e+002, +8.76924249750e+001, +1.90688374871e-002, +1.22149785994e+001
+2.54000000000e+003, +3.04388213546e+002, +8.76451731303e+001, +1.90566845668e-002, +1.25066762895e+001
+2.55000000000e+003, +3.05641554635e+002, +8.76611416412e+001, +1.90603297781e-002, +1.24730616595e+001
+2.56000000000e+003, +3.06573952744e+002, +8.76123670504e+001, +1.90431251362e-002, +1.27718697493e+001
+2.57000000000e+003, +3.07775339327e+002, +8.76921452799e+001, +1.90444493922e-002, +1.23937351026e+001
+2.58000000000e+003, +3.09217664123e+002, +8.76689974545e+001, +1.90592237232e-002, +1.25766391225e+001
+2.59000000000e+003, +3.10445055842e+002, +8.76257909949e+001, +1.90604060127e-002, +1.28604678786e+001
+2.60000000000e+003, +3.11065803875e+002, +8.76203254714e+001, +1.90249869306e-002, +1.29158303945e+001
+2.61000000000e+003, +3.12639135400e+002, +8.76638643965e+001, +1.90485475757e-002, +1.27437844582e+001
+2.62000000000e+003, +3.13919020892e+002, +8.76726044112e+001, +1.90536450589e-002, +1.27481089057e+001
+2.63000000000e+003, +3.14722686837e+002, +8.76013143873e+001, +1.90288145500e-002, +1.31720047244e+001
+2.64000000000e+003, +3.15935777559e+002, +8.76243628001e+001, +1.90301230999e-002, +1.30957944759e+001
+2.65000000000e+003, +3.17144777596e+002, +8.76632803085e+001, +1.90313914850e-002, +1.29306736408e+001
+2.66000000000e+003, +3.18592731441e+002, +8.76558206528e+001, +1.90463064771e-002, +1.30311545839e+001
+2.67000000000e+003, +3.19659060714e+002, +8.75964563765e+001, +1.90376634672e-002, +1.34056850114e+001
+2.68000000000e+003, +3.20692924677e+002, +8.76745841131e+001, +1.90290420070e-002, +1.30121225123e+001
+2.69000000000e+003, +3.22122128982e+002, +8.76577811717e+001, +1.90425642906e-002, +1.31645018288e+001
+2.70000000000e+003, +3.23219693755e+002, +8.76350995180e+001, +1.90363698463e-002, +1.33372020501e+001
+2.71000000000e+003, +3.24219238993e+002, +8.76049057667e+001, +1.90243603060e-002, +1.35491566564e+001
+2.72000000000e+003, +3.25704908496e+002, +8.76130790249e+001, +1.90413860327e-002, +1.35648215020e+001
+2.73000000000e+003, +3.27123672552e+002, +8.76241507224e+001, +1.90544305621e-002, +1.35607515988e+001
+2.74000000000e+003, +3.28190810350e+002, +8.76174010277e+001, +1.90467278284e-002, +1.36436182650e+001
+2.75000000000e+003, +3.29261784375e+002, +8.75950505613e+001, +1.90390850541e-002, +1.38164704186e+001
+2.76000000000e+003, +3.30095103543e+002, +8.75899577958e+001, +1.90180426773e-002, +1.38807529048e+001
+2.77000000000e+003, +3.31404295379e+002, +8.75646912410e+001, +1.90241857875e-002, +1.40818189813e+001
+2.78000000000e+003, +3.32818076917e+002, +8.75792820668e+001, +1.90368248870e-002, +1.40572138011e+001
+2.79000000000e+003, +3.33771947136e+002, +8.75701763171e+001, +1.90228292554e-002, +1.41504996480e+001
+2.80000000000e+003, +3.35198863141e+002, +8.75387124817e+001, +1.90354786073e-002, +1.43949007415e+001
+2.81000000000e+003, +3.36414375812e+002, +8.75818579236e+001, +1.90371291022e-002, +1.41939996657e+001
+2.82000000000e+003, +3.37520818087e+002, +8.75590976554e+001, +1.90316904795e-002, +1.43746394880e+001
+2.83000000000e+003, +3.38915541949e+002, +8.75509940604e+001, +1.90426916947e-002, +1.44819299246e+001
+2.84000000000e+003, +3.39607152548e+002, +8.74869179331e+001, +1.90134413907e-002, +1.48909226014e+001
+2.85000000000e+003, +3.41250966515e+002, +8.75515009502e+001, +1.90393659303e-002, +1.45787068351e+001
+2.86000000000e+003, +3.42295814490e+002, +8.75187708468e+001, +1.90304179755e-002, +1.48186990736e+001
+2.87000000000e+003, +3.43297311802e+002, +8.76087147790e+001, +1.90208659088e-002, +1.43236289253e+001
+2.88000000000e+003, +3.43711282403e+002, +8.75834707074e+001, +1.89773271973e-002, +1.44922045336e+001
+2.89000000000e+003, +3.45036037960e+002, +8.76508699854e+001, +1.89854816450e-002, +1.41425328975e+001
+2.90000000000e+003, +3.46376177048e+002, +8.75656999909e+001, +1.89923216315e-002, +1.47119017883e+001
+2.91000000000e+003, +3.47494096866e+002, +8.75866917154e+001, +1.89884369596e-002, +1.46321849101e+001
+2.92000000000e+003, +3.49056869005e+002, +8.75649178120e+001, +1.90082057800e-002, +1.48305217623e+001
+2.93000000000e+003, +3.49753504689e+002, +8.76194358509e+001, +1.89818972686e-002, +1.45276166419e+001
+2.94000000000e+003, +3.51085792413e+002, +8.75910209549e+001, +1.89889994137e-002, +1.47569186537e+001
+2.95000000000e+003, +3.52409884113e+002, +8.75740406212e+001, +1.89957649643e-002, +1.49169213847e+001
+2.96000000000e+003, +3.53439025322e+002, +8.76187682312e+001, +1.89874980988e-002, +1.46848158885e+001
+2.97000000000e+003, +3.54649302274e+002, +8.75681452161e+001, +1.89876618005e-002, +1.50481707945e+001
+2.98000000000e+003, +3.56087429922e+002, +8.76502134348e+001, +1.90018190778e-002, +1.45995905868e+001
+2.99000000000e+003, +3.56919577608e+002, +8.75902136792e+001, +1.89816989447e-002, +1.50071500679e+001
+3.00000000000e+003, +3.58378292341e+002, +8.75530580704e+001, +1.89952229983e-002, +1.53006788448e+001
+3.01000000000e+003, +3.59288154699e+002, +8.75579281951e+001, +1.89802502845e-002, +1.53090131032e+001
+3.02000000000e+003, +3.60340970341e+002, +8.75748054018e+001, +1.89730726206e-002, +1.52478255089e+001
+3.03000000000e+003, +3.61559774197e+002, +8.75145617704e+001, +1.89735617809e-002, +1.56792120778e+001
+3.04000000000e+003, +3.63065633634e+002, +8.75466775036e+001, +1.89903707945e-002, +1.55411959043e+001
+3.05000000000e+003, +3.64282848623e+002, +8.75003889665e+001, +1.89909021494e-002, +1.58873240144e+001
+3.06000000000e+003, +3.65247547448e+002, +8.75278927660e+001, +1.89793635165e-002, +1.57542315795e+001
+3.07000000000e+003, +3.66309364951e+002, +8.74983073461e+001, +1.89721115148e-002, +1.59890014305e+001
+3.08000000000e+003, +3.67724349316e+002, +8.75011650830e+001, +1.89836028619e-002, +1.60324404465e+001
+3.09000000000e+003, +3.68906863268e+002, +8.75140100954e+001, +1.89832016852e-002, +1.60013707946e+001
+3.10000000000e+003, +3.70124994329e+002, +8.74871897988e+001, +1.89840580087e-002, +1.62272989510e+001
+3.11000000000e+003, +3.71092320370e+002, +8.75385934709e+001, +1.89732108952e-002, +1.59370923960e+001
+3.12000000000e+003, +3.72113793568e+002, +8.75288590670e+001, +1.89643190449e-002, +1.60441236342e+001
+3.13000000000e+003, +3.73334724264e+002, +8.75415189354e+001, +1.89659349801e-002, +1.60143511235e+001
+3.14000000000e+003, +3.74534887729e+002, +8.74684351584e+001, +1.89652556185e-002, +1.65431186447e+001
+3.15000000000e+003, +3.75890296865e+002, +8.75226746064e+001, +1.89742498040e-002, +1.62474874857e+001
+3.16000000000e+003, +3.77045946084e+002, +8.75411743520e+001, +1.89726191904e-002, +1.61758110656e+001
+3.17000000000e+003, +3.78217462950e+002, +8.74724427809e+001, +1.89705414851e-002, +1.66793480340e+001
+3.18000000000e+003, +3.78923801327e+002, +8.74950431859e+001, +1.89465310578e-002, +1.65611745404e+001
+3.19000000000e+003, +3.80427540780e+002, +8.74607420864e+001, +1.89615901492e-002, +1.68544255433e+001
+3.20000000000e+003, +3.81586189849e+002, +8.74392015645e+001, +1.89595876236e-002, +1.70490746456e+001
+3.21000000000e+003, +3.82606954314e+002, +8.74868432108e+001, +1.89517816553e-002, +1.67768546502e+001
+3.22000000000e+003, +3.84388020808e+002, +8.75157415007e+001, +1.89812910655e-002, +1.66612627061e+001
+3.23000000000e+003, +3.85425039370e+002, +8.74422553254e+001, +1.89725040648e-002, +1.72000705033e+001
+3.24000000000e+003, +3.86139564488e+002, +8.74853036475e+001, +1.89496414462e-002, +1.69421211144e+001
+3.25000000000e+003, +3.87382457756e+002, +8.74625101753e+001, +1.89518090398e-002, +1.71506130279e+001
+3.26000000000e+003, +3.88459418711e+002, +8.74731400912e+001, +1.89463563595e-002, +1.71262940504e+001
+3.27000000000e+003, +3.89895903561e+002, +8.73986741261e+001, +1.89571605712e-002, +1.76958564807e+001
+3.28000000000e+003, +3.90858967187e+002, +8.74161139549e+001, +1.89463079123e-002, +1.76207173612e+001
+3.29000000000e+003, +3.92156508490e+002, +8.74757993300e+001, +1.89523061877e-002, +1.72711070727e+001
+3.30000000000e+003, +3.93257325455e+002, +8.73287916962e+001, +1.89457089341e-002, +1.83275581675e+001
+3.31000000000e+003, +3.94387555124e+002, +8.73859710482e+001, +1.89436295475e-002, +1.79870643809e+001
+3.32000000000e+003, +3.95524815595e+002, +8.73851676475e+001, +1.89410198257e-002, +1.80444723565e+001
+3.33000000000e+003, +3.96929479768e+002, +8.74813464277e+001, +1.89526310278e-002, +1.74429236635e+001
+3.34000000000e+003, +3.98176992938e+002, +8.73698199137e+001, +1.89536157911e-002, +1.82720162750e+001
+3.35000000000e+003, +3.99066067308e+002, +8.73704312058e+001, +1.89392415969e-002, +1.83085619946e+001
+3.36000000000e+003, +4.00354434451e+002, +8.74391216426e+001, +1.89448667764e-002, +1.78881880559e+001
+3.37000000000e+003, +4.01906491002e+002, +8.73887788660e+001, +1.89611238220e-002, +1.83103096736e+001
+3.38000000000e+003, +4.02777918300e+002, +8.73888128159e+001, +1.89460168533e-002, +1.83497722954e+001
+3.39000000000e+003, +4.03708741012e+002, +8.73737260934e+001, +1.89335561013e-002, +1.84983694931e+001
+3.40000000000e+003, +4.05332739118e+002, +8.73323524482e+001, +1.89531763883e-002, +1.88651638792e+001
+3.41000000000e+003, +4.06310581743e+002, +8.74131665462e+001, +1.89444106849e-002, +1.83381877263e+001
+3.42000000000e+003, +4.07035643747e+002, +8.74200672816e+001, +1.89228279887e-002, +1.83219384826e+001
+3.43000000000e+003, +4.08717766080e+002, +8.74364127511e+001, +1.89458749649e-002, +1.82811735441e+001
+3.44000000000e+003, +4.09708095309e+002, +8.73783610300e+001, +1.89357036844e-002, +1.87401578238e+001
+3.45000000000e+003, +4.11223671057e+002, +8.73640632207e+001, +1.89504436263e-002, +1.89119910108e+001
+3.46000000000e+003, +4.12496530182e+002, +8.73541471075e+001, +1.89540099607e-002, +1.90418436960e+001
+3.47000000000e+003, +4.13480365199e+002, +8.73853065104e+001, +1.89449372048e-002, +1.88626320680e+001
+3.48000000000e+003, +4.14542889228e+002, +8.73796993139e+001, +1.89389560719e-002, +1.89516300505e+001
+3.49000000000e+003, +4.15868038891e+002, +8.73819808382e+001, +1.89450920269e-002, +1.89956692186e+001
+3.50000000000e+003, +4.16663628660e+002, +8.72635364941e+001, +1.89252736435e-002, +1.98924144878e+001
+3.51000000000e+003, +4.17540208259e+002, +8.73012656999e+001, +1.89116482701e-002, +1.96596237477e+001
+3.52000000000e+003, +4.19438517906e+002, +8.73126458832e+001, +1.89438348557e-002, +1.96657869193e+001
+3.53000000000e+003, +4.20351421209e+002, +8.72349566137e+001, +1.89300615763e-002, +2.02779127644e+001
+3.54000000000e+003, +4.21235557571e+002, +8.72914837634e+001, +1.89171825854e-002, +1.99054532284e+001
+3.55000000000e+003, +4.22330016176e+002, +8.73467768676e+001, +1.89137617613e-002, +1.95500496659e+001
+3.56000000000e+003, +4.23395387939e+002, +8.72926572374e+001, +1.89073750622e-002, +1.99988539710e+001
+3.57000000000e+003, +4.25173750163e+002, +8.73548005607e+001, +1.89345662174e-002, +1.96222111218e+001
+3.58000000000e+003, +4.26162742966e+002, +8.73584896961e+001, +1.89256531229e-002, +1.96404437870e+001
+3.59000000000e+003, +4.27253539350e+002, +8.72267217872e+001, +1.89191845372e-002, +2.06722088134e+001
+3.60000000000e+003, +4.27535614510e+002, +8.73453209604e+001, +1.88809396529e-002, +1.98018738469e+001
+3.61000000000e+003, +4.29742608259e+002, +8.73156340719e+001, +1.89253765163e-002, +2.01265162575e+001
+3.62000000000e+003, +4.30057167071e+002, +8.72777137874e+001, +1.88863208132e-002, +2.04255578914e+001
+3.63000000000e+003, +4.32426223014e+002, +8.73441370164e+001, +1.89390760506e-002, +2.00373147480e+001
+3.64000000000e+003, +4.33560991705e+002, +8.72472266199e+001, +1.89350959920e-002, +2.08224071420e+001
+3.65000000000e+003, +4.34425416326e+002, +8.72701807770e+001, +1.89212309261e-002, +2.06900796242e+001
+3.66000000000e+003, +4.35001816024e+002, +8.72112355825e+001, +1.88936330124e-002, +2.11645370593e+001
+3.67000000000e+003, +4.35874152071e+002, +8.72323826935e+001, +1.88802752085e-002, +2.10462933400e+001
+3.68000000000e+003, +4.37371107680e+002, +8.72725936504e+001, +1.88942722187e-002, +2.08119740890e+001
+3.69000000000e+003, +4.39361184368e+002, +8.72900666137e+001, +1.89290799463e-002, +2.07728332821e+001
+3.70000000000e+003, +4.40336883068e+002, +8.72782789699e+001, +1.89196582292e-002, +2.09094541165e+001
+3.71000000000e+003, +4.41109129151e+002, +8.72946720619e+001, +1.89020093056e-002, +2.08200585898e+001
+3.72000000000e+003, +4.42448753717e+002, +8.72829956124e+001, +1.89082650462e-002, +2.09733547864e+001
+3.73000000000e+003, +4.43729258336e+002, +8.72255920599e+001, +1.89112402513e-002, +2.14781079447e+001
+3.74000000000e+003, +4.45399405258e+002, +8.72036080844e+001, +1.89313114873e-002, +2.17296437406e+001
+3.75000000000e+003, +4.46125241742e+002, +8.72915870672e+001, +1.89129928889e-002, +2.10808098396e+001
+3.76000000000e+003, +4.47092494341e+002, +8.72258373555e+001, +1.89025502920e-002, +2.16389889282e+001
+3.77000000000e+003, +4.48296408409e+002, +8.72209055463e+001, +1.89030970596e-002, +2.17357999911e+001
+3.78000000000e+003, +4.49240172790e+002, +8.72350337857e+001, +1.88930044108e-002, +2.16709127716e+001
+3.79000000000e+003, +4.50827263675e+002, +8.71923813735e+001, +1.89090394441e-002, +2.20826828394e+001
+3.80000000000e+003, +4.51086886116e+002, +8.71242951963e+001, +1.88690264726e-002, +2.26307798080e+001
+3.81000000000e+003, +4.53595057831e+002, +8.71637293632e+001, +1.89247930448e-002, +2.24448116235e+001
+3.82000000000e+003, +4.53917858015e+002, +8.73031209346e+001, +1.88909049896e-002, +2.13577614502e+001
+3.83000000000e+003, +4.55674210408e+002, +8.71931414952e+001, +1.89127405129e-002, +2.23140607937e+001
+3.84000000000e+003, +4.56304842094e+002, +8.72171393942e+001, +1.88899810080e-002, +2.21540499476e+001
+3.85000000000e+003, +4.58115084541e+002, +8.71794113808e+001, +1.89150518428e-002, +2.25432371442e+001
+3.86000000000e+003, +4.59096169917e+002, +8.71501833912e+001, +1.89059744407e-002, +2.28254246578e+001
+3.87000000000e+003, +4.59840152897e+002, +8.71487798035e+001, +1.88876574453e-002, +2.28736650052e+001
+3.88000000000e+003, +4.61243986745e+002, +8.72469431896e+001, +1.88980756070e-002, +2.21542029207e+001
+3.89000000000e+003, +4.62459043353e+002, +8.71121882445e+001, +1.88969600278e-002, +2.32989115269e+001
+3.90000000000e+003, +4.64572453857e+002, +8.72466938437e+001, +1.89368329432e-002, +2.23160933592e+001
+3.91000000000e+003, +4.64159887380e+002, +8.71012421212e+001, +1.88692624313e-002, +2.34731636781e+001
+3.92000000000e+003, +4.65666967370e+002, +8.71212697661e+001, +1.88825699007e-002, +2.33868123783e+001
+3.93000000000e+003, +4.66643297898e+002, +8.71196226435e+001, +1.88739843497e-002, +2.34492438193e+001
+3.94000000000e+003, +4.68212703561e+002, +8.71937185668e+001, +1.88906096361e-002, +2.29233523150e+001
+3.95000000000e+003, +4.69344264254e+002, +8.70745945399e+001, +1.88863581141e-002, +2.39533488156e+001
+3.96000000000e+003, +4.70445857804e+002, +8.71342899094e+001, +1.88838764707e-002, +2.35200468226e+001
+3.97000000000e+003, +4.71719301291e+002, +8.70863700596e+001, +1.88865004350e-002, +2.39777380067e+001
+3.98000000000e+003, +4.72506507973e+002, +8.70605797088e+001, +1.88700513477e-002, +2.42301624674e+001
+3.99000000000e+003, +4.73542447539e+002, +8.71461871241e+001, +1.88654518426e-002, +2.35766549890e+001
+4.00000000000e+003, +4.75293112228e+002, +8.71231499159e+001, +1.88874784587e-002, +2.38546814208e+001
+4.01000000000e+003, +4.77218971359e+002, +8.71627672892e+001, +1.89173703778e-002, +2.36217745403e+001
+4.02000000000e+003, +4.77353810789e+002, +8.70459831391e+001, +1.88736981527e-002, +2.46001814520e+001
+4.03000000000e+003, +4.79666726271e+002, +8.70770970584e+001, +1.89186140343e-002, +2.44592404622e+001
+4.04000000000e+003, +4.79225523756e+002, +8.71150368264e+001, +1.88550606422e-002, +2.41198194710e+001
+4.05000000000e+003, +4.81543592792e+002, +8.71619216114e+001, +1.89002568840e-002, +2.38429369871e+001
+4.06000000000e+003, +4.82220368457e+002, +8.70641199438e+001, +1.88785769071e-002, +2.46985331817e+001
+4.07000000000e+003, +4.83108101221e+002, +8.71440154012e+001, +1.88681918137e-002, +2.40711970769e+001
+4.08000000000e+003, +4.84571599418e+002, +8.71435435628e+001, +1.88789565441e-002, +2.41481024462e+001
+4.09000000000e+003, +4.85134465059e+002, +8.71485836847e+001, +1.88547560929e-002, +2.41335294893e+001
+4.10000000000e+003, +4.86500124847e+002, +8.70775772146e+001, +1.88605370575e-002, +2.48036184703e+001
+4.11000000000e+003, +4.88689383595e+002, +8.71260956081e+001, +1.89001241372e-002, +2.45019395115e+001
+4.12000000000e+003, +4.88913991084e+002, +8.70744558334e+001, +1.88620545644e-002, +2.49532870757e+001
+4.13000000000e+003, +4.91365074684e+002, +8.70720819948e+001, +1.89106762768e-002, +2.50987172959e+001
+4.14000000000e+003, +4.91498275691e+002, +8.70774298055e+001, +1.88702023069e-002, +2.50597059945e+001
+4.15000000000e+003, +4.92669803326e+002, +8.70592530926e+001, +1.88692957132e-002, +2.52755296523e+001
+4.16000000000e+003, +4.94269523055e+002, +8.69144953227e+001, +1.88825476174e-002, +2.66046454366e+001
+4.17000000000e+003, +4.94496236224e+002, +8.71617998284e+001, +1.88501153055e-002, +2.44853182283e+001
+4.18000000000e+003, +4.96174576815e+002, +8.70346711761e+001, +1.88667223090e-002, +2.56679294587e+001
+4.19000000000e+003, +4.96600344034e+002, +8.69295424880e+001, +1.88360230376e-002, +2.65998743325e+001
+4.20000000000e+003, +4.99079453845e+002, +8.69985687865e+001, +1.88861906752e-002, +2.61322500638e+001
+4.21000000000e+003, +4.99430915803e+002, +8.70635737021e+001, +1.88557082957e-002, +2.55847842576e+001
+4.22000000000e+003, +5.00723481605e+002, +8.70714461641e+001, +1.88598436576e-002, +2.55822901503e+001
+4.23000000000e+003, +5.02234629960e+002, +8.71084176113e+001, +1.88726599148e-002, +2.53358349404e+001
+4.24000000000e+003, +5.02895425132e+002, +8.69693230020e+001, +1.88505539682e-002, +2.65883977341e+001
+4.25000000000e+003, +5.04337181284e+002, +8.70181263245e+001, +1.88609591098e-002, +2.62356318461e+001
+4.26000000000e+003, +5.05480583360e+002, +8.69845896396e+001, +1.88587663309e-002, +2.65905772426e+001
+4.27000000000e+003, +5.06738724014e+002, +8.69633580300e+001, +1.88610606487e-002, +2.68442771928e+001
+4.28000000000e+003, +5.07891335178e+002, +8.69892270744e+001, +1.88602430612e-002, +2.66763426146e+001
+4.29000000000e+003, +5.09008236748e+002, +8.70120761590e+001, +1.88580526271e-002, +2.65322962203e+001
+4.30000000000e+003, +5.10440500385e+002, +8.69912511369e+001, +1.88667774927e-002, +2.67922270247e+001
+4.31000000000e+003, +5.11352000031e+002, +8.69843684938e+001, +1.88564963322e-002, +2.69014114024e+001
+4.32000000000e+003, +5.12651659787e+002, +8.69816337426e+001, +1.88606145969e-002, +2.69942195846e+001
+4.33000000000e+003, +5.13763339235e+002, +8.69553938099e+001, +1.88574038064e-002, +2.72877168412e+001
+4.34000000000e+003, +5.14991858855e+002, +8.69397454413e+001, +1.88586671528e-002, +2.74934204258e+001
+4.35000000000e+003, +5.16010218719e+002, +8.69675961141e+001, +1.88530075422e-002, +2.72973158492e+001
+4.36000000000e+003, +5.17077661995e+002, +8.69741740319e+001, +1.88487919878e-002, +2.72945035319e+001
+4.37000000000e+003, +5.18135364336e+002, +8.69357582864e+001, +1.88434553449e-002, +2.76972450327e+001
+4.38000000000e+003, +5.19275962175e+002, +8.69362967573e+001, +1.88418295908e-002, +2.77533431667e+001
+4.39000000000e+003, +5.20385370652e+002, +8.69565093923e+001, +1.88394272245e-002, +2.76293175216e+001
+4.40000000000e+003, +5.21903103886e+002, +8.69528770016e+001, +1.88513681352e-002, +2.77429404415e+001
+4.41000000000e+003, +5.22952147294e+002, +8.69424852057e+001, +1.88462449831e-002, +2.78934185403e+001
+4.42000000000e+003, +5.24170892898e+002, +8.69498553787e+001, +1.88475577696e-002, +2.78910941164e+001
+4.43000000000e+003, +5.25137789153e+002, +8.69090772298e+001, +1.88389813530e-002, +2.83157533868e+001
+4.44000000000e+003, +5.26320065363e+002, +8.69362732817e+001, +1.88393498320e-002, +2.81300392741e+001
+4.45000000000e+003, +5.27756840321e+002, +8.69097792153e+001, +1.88478587452e-002, +2.84505175906e+001
+4.46000000000e+003, +5.28624772984e+002, +8.69279085234e+001, +1.88368469104e-002, +2.83302828369e+001
+4.47000000000e+003, +5.30109328750e+002, +8.68914462187e+001, +1.88468406107e-002, +2.87467080171e+001
+4.48000000000e+003, +5.31253371265e+002, +8.68984207938e+001, +1.88454792737e-002, +2.87441728645e+001
+4.49000000000e+003, +5.32458658472e+002, +8.68686419234e+001, +1.88456345335e-002, +2.90857169700e+001
+4.50000000000e+003, +5.33323517403e+002, +8.68886366462e+001, +1.88346562271e-002, +2.89471203625e+001
+4.51000000000e+003, +5.34573927033e+002, +8.68721145904e+001, +1.88366592856e-002, +2.91689122396e+001
+4.52000000000e+003, +5.35439186994e+002, +8.68588016855e+001, +1.88251672354e-002, +2.93403502804e+001
+4.53000000000e+003, +5.36932317253e+002, +8.68895281646e+001, +1.88365423555e-002, +2.91346523311e+001
+4.54000000000e+003, +5.37884484055e+002, +8.68654773840e+001, +1.88279511597e-002, +2.94117681873e+001
+4.55000000000e+003, +5.39219430225e+002, +8.68663849279e+001, +1.88332127473e-002, +2.94762353897e+001
+4.56000000000e+003, +5.40309174980e+002, +8.68291026036e+001, +1.88292149056e-002, +2.98868527330e+001
+4.57000000000e+003, +5.41702760425e+002, +8.68495069112e+001, +1.88368422902e-002, +2.97713190059e+001
+4.58000000000e+003, +5.42987925400e+002, +8.68718857953e+001, +1.88407093859e-002, +2.96301853095e+001
+4.59000000000e+003, +5.43854079688e+002, +8.68320437518e+001, +1.88289304916e-002, +3.00550620382e+001
+4.60000000000e+003, +5.45095572167e+002, +8.68338856292e+001, +1.88309201626e-002, +3.01061744316e+001
+4.61000000000e+003, +5.46261902948e+002, +8.68483323166e+001, +1.88305389790e-002, +3.00330656191e+001
+4.62000000000e+003, +5.47228741096e+002, +8.68296164408e+001, +1.88226970229e-002, +3.02647039412e+001
+4.63000000000e+003, +5.48654505890e+002, +8.68168568735e+001, +1.88307457503e-002, +3.04655520923e+001
+4.64000000000e+003, +5.49675276957e+002, +8.68016445169e+001, +1.88248426915e-002, +3.06679488957e+001
+4.65000000000e+003, +5.50596124664e+002, +8.68173509437e+001, +1.88161153193e-002, +3.05686252711e+001
+4.66000000000e+003, +5.51995490314e+002, +8.67882176504e+001, +1.88229221600e-002, +3.09265541645e+001
+4.67000000000e+003, +5.53471704038e+002, +8.67797462686e+001, +1.88326904236e-002, +3.10909655848e+001
+4.68000000000e+003, +5.54180226542e+002, +8.68074216904e+001, +1.88170158160e-002, +3.08635013621e+001
+4.69000000000e+003, +5.55232574884e+002, +8.67770953586e+001, +1.88119921720e-002, +3.12155299348e+001
+4.70000000000e+003, +5.56638047316e+002, +8.68068981098e+001, +1.88200332226e-002, +3.10054615204e+001
+4.71000000000e+003, +5.57785690080e+002, +8.67860389616e+001, +1.88184117820e-002, +3.12721372934e+001
+4.72000000000e+003, +5.58844198475e+002, +8.67849165459e+001, +1.88141575546e-002, +3.13424127925e+001
+4.73000000000e+003, +5.59813353952e+002, +8.67758299800e+001, +1.88067723419e-002, +3.14854081883e+001
+4.74000000000e+003, +5.61211333230e+002, +8.67613564944e+001, +1.88136929237e-002, +3.17055764750e+001
+4.75000000000e+003, +5.62298377048e+002, +8.67844400413e+001, +1.88108770989e-002, +3.15408071820e+001
+4.76000000000e+003, +5.63552390217e+002, +8.67525733100e+001, +1.88126307473e-002, +3.19240859379e+001
+4.77000000000e+003, +5.64457965005e+002, +8.67636979825e+001, +1.88035647868e-002, +3.18659638964e+001
+4.78000000000e+003, +5.66059200845e+002, +8.67405869185e+001, +1.88170258101e-002, +3.21843214676e+001
+4.79000000000e+003, +5.66979836581e+002, +8.67656478815e+001, +1.88087485540e-002, +3.19890690828e+001
+4.80000000000e+003, +5.68253066539e+002, +8.67145823995e+001, +1.88107583284e-002, +3.25665470114e+001
+4.81000000000e+003, +5.69572223045e+002, +8.67298678850e+001, +1.88155151648e-002, +3.24904447240e+001
+4.82000000000e+003, +5.70529603903e+002, +8.67357566000e+001, +1.88081501261e-002, +3.24865148872e+001
+4.83000000000e+003, +5.71590191974e+002, +8.67159994049e+001, +1.88037300136e-002, +3.27436844499e+001
+4.84000000000e+003, +5.72627000801e+002, +8.67214197662e+001, +1.87990189532e-002, +3.27489947908e+001
+4.85000000000e+003, +5.73968212214e+002, +8.67167518916e+001, +1.88041106909e-002, +3.28723841612e+001
+4.86000000000e+003, +5.75200750158e+002, +8.67123575710e+001, +1.88056331252e-002, +3.29870169626e+001
+4.87000000000e+003, +5.76410671039e+002, +8.67316784769e+001, +1.88068570551e-002, +3.28623489622e+001
+4.88000000000e+003, +5.77562183972e+002, +8.67064843320e+001, +1.88053384116e-002, +3.31815488900e+001
+4.89000000000e+003, +5.78593858695e+002, +8.67003210304e+001, +1.88002876805e-002, +3.33029559728e+001
+4.90000000000e+003, +5.79694612749e+002, +8.66799329356e+001, +1.87972267917e-002, +3.35722477267e+001
+4.91000000000e+003, +5.81025986718e+002, +8.66741585467e+001, +1.88019165334e-002, +3.37078110569e+001
+4.92000000000e+003, +5.81873634791e+002, +8.66833285230e+001, +1.87912498011e-002, +3.36640164657e+001
+4.93000000000e+003, +5.83319177628e+002, +8.66849380567e+001, +1.87997524954e-002, +3.37312886725e+001
+4.94000000000e+003, +5.84300312026e+002, +8.66859893439e+001, +1.87932731878e-002, +3.37773211558e+001
+4.95000000000e+003, +5.85707539068e+002, +8.66498831250e+001, +1.87997874372e-002, +3.42271430918e+001
+4.96000000000e+003, +5.86748159369e+002, +8.66221877897e+001, +1.87946846642e-002, +3.45710846589e+001
+4.97000000000e+003, +5.87967463414e+002, +8.66432480051e+001, +1.87962529955e-002, +3.44271796755e+001
+4.98000000000e+003, +5.89241174797e+002, +8.66415671635e+001, +1.87991136387e-002, +3.45190155631e+001
+4.99000000000e+003, +5.90279645220e+002, +8.66440646902e+001, +1.87945530228e-002, +3.45541652234e+001
+5.00000000000e+003, +5.91478658559e+002, +8.66107196358e+001, +1.87944196477e-002, +3.49679869754e+001
+5.01000000000e+003, +5.92715928267e+002, +8.66092954959e+001, +1.87961143216e-002, +3.50558406040e+001
+5.02000000000e+003, +5.94178049111e+002, +8.66320513653e+001, +1.88053870668e-002, +3.49067406060e+001
+5.03000000000e+003, +5.95041283692e+002, +8.66304764394e+001, +1.87952367531e-002, +3.49737818847e+001
