!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Wed Sep 21 00:00:41 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+2.52000000000e+003, +3.89174653387e+002, +8.57254467127e+001, +2.45106254343e-002, +2.90074599650e+001
+2.53000000000e+003, +3.90178162452e+002, +8.57460291000e+001, +2.44773533543e-002, +2.89424815047e+001
+2.54000000000e+003, +3.92274073176e+002, +8.57931460642e+001, +2.45134436444e-002, +2.87762449688e+001
+2.55000000000e+003, +3.93305520084e+002, +8.57114616958e+001, +2.44789233208e-002, +2.94110894909e+001
+2.56000000000e+003, +3.94771651476e+002, +8.57648213211e+001, +2.44758951643e-002, +2.91540910286e+001
+2.57000000000e+003, +3.96558147673e+002, +8.56895860584e+001, +2.44885876470e-002, +2.98052990898e+001
+2.58000000000e+003, +3.97698147568e+002, +8.56196805733e+001, +2.44615280667e-002, +3.03748105269e+001
+2.59000000000e+003, +3.99955190198e+002, +8.56266749030e+001, +2.45056006405e-002, +3.04985138682e+001
+2.60000000000e+003, +4.00910902128e+002, +8.57503626343e+001, +2.44736632436e-002, +2.97083712065e+001
+2.61000000000e+003, +4.02728703694e+002, +8.56599726882e+001, +2.44875358180e-002, +3.04766357543e+001
+2.62000000000e+003, +4.04052100018e+002, +8.56510510146e+001, +2.44739431458e-002, +3.06395194476e+001
+2.63000000000e+003, +4.05277748446e+002, +8.55760892665e+001, +2.44523889797e-002, +3.12611447250e+001
+2.64000000000e+003, +4.07035891308e+002, +8.56666241026e+001, +2.44684021472e-002, +3.07554665518e+001
+2.65000000000e+003, +4.08365057916e+002, +8.55538049984e+001, +2.44519716656e-002, +3.16576360945e+001
+2.66000000000e+003, +4.10081968730e+002, +8.55747101542e+001, +2.44631575823e-002, +3.16415600735e+001
+2.67000000000e+003, +4.10972400184e+002, +8.55092202929e+001, +2.44222779167e-002, +3.21785908289e+001
+2.68000000000e+003, +4.12654043980e+002, +8.55712873950e+001, +2.44327740430e-002, +3.18645968648e+001
+2.69000000000e+003, +4.14772080578e+002, +8.55169973659e+001, +2.44650796845e-002, +3.24199739709e+001
+2.70000000000e+003, +4.15386534267e+002, +8.54589641746e+001, +2.44086262016e-002, +3.28874304655e+001
+2.71000000000e+003, +4.17773609890e+002, +8.55602920243e+001, +2.44617045286e-002, +3.23398559841e+001
+2.72000000000e+003, +4.18806935794e+002, +8.55398434003e+001, +2.44313746241e-002, +3.25688656102e+001
+2.73000000000e+003, +4.19969825627e+002, +8.54925345565e+001, +2.44078914178e-002, +3.30050044140e+001
+2.74000000000e+003, +4.21691553966e+002, +8.55099436671e+001, +2.44190938531e-002, +3.30125786499e+001
+2.75000000000e+003, +4.23600987441e+002, +8.54407722882e+001, +2.44381307021e-002, +3.36718669492e+001
+2.76000000000e+003, +4.24337331394e+002, +8.54805080145e+001, +2.43932566116e-002, +3.34370356374e+001
+2.77000000000e+003, +4.26147098713e+002, +8.55069644550e+001, +2.44097424587e-002, +3.33834761277e+001
+2.78000000000e+003, +4.27620872715e+002, +8.54581357640e+001, +2.44044086058e-002, +3.38622240390e+001
+2.79000000000e+003, +4.28682999943e+002, +8.54957548199e+001, +2.43786023393e-002, +3.36657446647e+001
+2.80000000000e+003, +4.31203627540e+002, +8.54810167096e+001, +2.44338725875e-002, +3.39742712040e+001
+2.81000000000e+003, +4.32617840758e+002, +8.54250363290e+001, +2.44248716867e-002, +3.45070516382e+001
+2.82000000000e+003, +4.34355674239e+002, +8.54552192008e+001, +2.44370525384e-002, +3.44175768787e+001
+2.83000000000e+003, +4.35022604643e+002, +8.54322484543e+001, +2.43873125987e-002, +3.46442792605e+001
+2.84000000000e+003, +4.37070124517e+002, +8.54645841809e+001, +2.44169182917e-002, +3.45614502927e+001
+2.85000000000e+003, +4.38834483952e+002, +8.53448857108e+001, +2.44253632692e-002, +3.56148037210e+001
+2.86000000000e+003, +4.40144121198e+002, +8.52848603632e+001, +2.44105030220e-002, +3.61806626802e+001
+2.87000000000e+003, +4.40580906948e+002, +8.54757373208e+001, +2.43561444874e-002, +3.47535713096e+001
+2.88000000000e+003, +4.42665112365e+002, +8.55078012302e+001, +2.43874693360e-002, +3.46710178817e+001
+2.89000000000e+003, +4.43442276894e+002, +8.55201849123e+001, +2.43461641500e-002, +3.46363377868e+001
+2.90000000000e+003, +4.45492394653e+002, +8.55063782966e+001, +2.43739197859e-002, +3.49034898734e+001
+2.91000000000e+003, +4.46837891191e+002, +8.55172184552e+001, +2.43638846897e-002, +3.49246260911e+001
+2.92000000000e+003, +4.48620249359e+002, +8.54618056875e+001, +2.43754374280e-002, +3.54964670166e+001
+2.93000000000e+003, +4.49438317867e+002, +8.54639042095e+001, +2.43366129633e-002, +3.55447859783e+001
+2.94000000000e+003, +4.51517517921e+002, +8.53883496920e+001, +2.43634686118e-002, +3.63027326444e+001
+2.95000000000e+003, +4.52674856065e+002, +8.54631015677e+001, +2.43456588914e-002, +3.58070760291e+001
+2.96000000000e+003, +4.54411063748e+002, +8.54584233931e+001, +2.43563130368e-002, +3.59813980376e+001
+2.97000000000e+003, +4.55827927854e+002, +8.54479016948e+001, +2.43496374911e-002, +3.61770328773e+001
+2.98000000000e+003, +4.57630966598e+002, +8.53989768173e+001, +2.43622544341e-002, +3.67096572623e+001
+2.99000000000e+003, +4.58658966662e+002, +8.53670205990e+001, +2.43342224099e-002, +3.70471029675e+001
+3.00000000000e+003, +4.60187154467e+002, +8.54872538988e+001, +2.43380008232e-002, +3.62079254201e+001
+3.01000000000e+003, +4.61665334896e+002, +8.54036154171e+001, +2.43322311082e-002, +3.69960255084e+001
+3.02000000000e+003, +4.62907468815e+002, +8.53344600719e+001, +2.43145338141e-002, +3.76524651141e+001
+3.03000000000e+003, +4.65962183765e+002, +8.53633104202e+001, +2.43952086361e-002, +3.76670778469e+001
+3.04000000000e+003, +4.66475500338e+002, +8.53450637162e+001, +2.43411173181e-002, +3.78566409787e+001
+3.05000000000e+003, +4.68195239929e+002, +8.53586543672e+001, +2.43512233542e-002, +3.78855143739e+001
+3.06000000000e+003, +4.69159767056e+002, +8.53196363949e+001, +2.43202958246e-002, +3.82819997276e+001
+3.07000000000e+003, +4.71377423009e+002, +8.54271757690e+001, +2.43593606337e-002, +3.75811007596e+001
+3.08000000000e+003, +4.72198241999e+002, +8.52722047964e+001, +2.43172009112e-002, +3.89195166671e+001
+3.09000000000e+003, +4.73728466022e+002, +8.52886175899e+001, +2.43176278075e-002, +3.89103979254e+001
+3.10000000000e+003, +4.75224544716e+002, +8.53269694007e+001, +2.43170693986e-002, +3.87162478444e+001
+3.11000000000e+003, +4.76415329801e+002, +8.52986706110e+001, +2.42986315871e-002, +3.90477783227e+001
+3.12000000000e+003, +4.77871272518e+002, +8.53177447068e+001, +2.42954346485e-002, +3.90085567398e+001
+3.13000000000e+003, +4.79767036206e+002, +8.52222803787e+001, +2.43105362412e-002, +3.99599570986e+001
+3.14000000000e+003, +4.81647381040e+002, +8.52712962716e+001, +2.43298213010e-002, +3.97059448385e+001
+3.15000000000e+003, +4.83099859338e+002, +8.52243171224e+001, +2.43240629271e-002, +4.02204355214e+001
+3.16000000000e+003, +4.84055293911e+002, +8.52253965817e+001, +2.42950801470e-002, +4.02908921358e+001
+3.17000000000e+003, +4.85862186658e+002, +8.51743490478e+001, +2.43070240189e-002, +4.08726503688e+001
+3.18000000000e+003, +4.87514479023e+002, +8.51946855440e+001, +2.43137158408e-002, +4.08392207177e+001
+3.19000000000e+003, +4.88991922735e+002, +8.51985862913e+001, +2.43110896585e-002, +4.09298124976e+001
+3.20000000000e+003, +4.89750835789e+002, +8.51791198530e+001, +2.42720361820e-002, +4.11591436157e+001
+3.21000000000e+003, +4.91742473967e+002, +8.51948992137e+001, +2.42953837740e-002, +4.11915736261e+001
+3.22000000000e+003, +4.92593846680e+002, +8.51698163671e+001, +2.42609700005e-002, +4.14777751911e+001
+3.23000000000e+003, +4.94444850999e+002, +8.51951332395e+001, +2.42776451659e-002, +4.14159299717e+001
+3.24000000000e+003, +4.95660196982e+002, +8.51862283275e+001, +2.42618871989e-002, +4.15944946732e+001
+3.25000000000e+003, +4.97098043895e+002, +8.51535317153e+001, +2.42562296039e-002, +4.19978233047e+001
+3.26000000000e+003, +4.98900755984e+002, +8.51283694187e+001, +2.42686126465e-002, +4.23684395167e+001
+3.27000000000e+003, +5.00083717623e+002, +8.51963559932e+001, +2.42542005388e-002, +4.18776206284e+001
+3.28000000000e+003, +5.01099578204e+002, +8.51598845801e+001, +2.42280731047e-002, +4.22805341816e+001
+3.29000000000e+003, +5.03356377858e+002, +8.50891226467e+001, +2.42606598080e-002, +4.30903630279e+001
+3.30000000000e+003, +5.04976072417e+002, +8.51261872669e+001, +2.42663154084e-002, +4.29035400289e+001
+3.31000000000e+003, +5.06289271753e+002, +8.50912775157e+001, +2.42546529204e-002, +4.33224651102e+001
+3.32000000000e+003, +5.07807093807e+002, +8.51012631788e+001, +2.42544542465e-002, +4.33641649711e+001
+3.33000000000e+003, +5.09209782117e+002, +8.50718316066e+001, +2.42473428672e-002, +4.37445560438e+001
+3.34000000000e+003, +5.10802896266e+002, +8.50675670665e+001, +2.42502234619e-002, +4.39192938218e+001
+3.35000000000e+003, +5.12264665203e+002, +8.50511496240e+001, +2.42464240621e-002, +4.41912161640e+001
+3.36000000000e+003, +5.13914348892e+002, +8.50488230644e+001, +2.42520269535e-002, +4.43543186372e+001
+3.37000000000e+003, +5.15103596596e+002, +8.50443970262e+001, +2.42358552326e-002, +4.44966014340e+001
+3.38000000000e+003, +5.16605816579e+002, +8.50359606798e+001, +2.42343128627e-002, +4.47021501522e+001
+3.39000000000e+003, +5.18336542111e+002, +8.49992465801e+001, +2.42424208841e-002, +4.51827963283e+001
+3.40000000000e+003, +5.19732918808e+002, +8.49965808595e+001, +2.42361369252e-002, +4.53286056634e+001
+3.41000000000e+003, +5.21314497093e+002, +8.49962583842e+001, +2.42385869953e-002, +4.54694662254e+001
+3.42000000000e+003, +5.22774840988e+002, +8.49861962886e+001, +2.42350412650e-002, +4.56882959918e+001
+3.43000000000e+003, +5.24065414523e+002, +8.49761154717e+001, +2.42236654610e-002, +4.58929389819e+001
+3.44000000000e+003, +5.25583429616e+002, +8.49584783531e+001, +2.42225538173e-002, +4.61870375073e+001
+3.45000000000e+003, +5.26967404015e+002, +8.49288521769e+001, +2.42148339745e-002, +4.65800788810e+001
+3.46000000000e+003, +5.28551562904e+002, +8.49107441265e+001, +2.42167522596e-002, +4.68864969120e+001
+3.47000000000e+003, +5.30009569275e+002, +8.49288521028e+001, +2.42142529205e-002, +4.68489848067e+001
+3.48000000000e+003, +5.31456055499e+002, +8.49422898779e+001, +2.42110698649e-002, +4.68526860483e+001
+3.49000000000e+003, +5.32776516197e+002, +8.49211614134e+001, +2.42008883497e-002, +4.71647958555e+001
+3.50000000000e+003, +5.34526503385e+002, +8.49037197413e+001, +2.42103512613e-002, +4.74817925722e+001
+3.51000000000e+003, +5.35633369005e+002, +8.49181162563e+001, +2.41919077524e-002, +4.74460588127e+001
+3.52000000000e+003, +5.37489575004e+002, +8.48742104217e+001, +2.42051214977e-002, +4.80207262793e+001
+3.53000000000e+003, +5.38865467366e+002, +8.48935318523e+001, +2.41990682930e-002, +4.79626584669e+001
+3.54000000000e+003, +5.40414420654e+002, +8.48993525775e+001, +2.42002919436e-002, +4.80458422587e+001
+3.55000000000e+003, +5.41738711323e+002, +8.48531094585e+001, +2.41895074729e-002, +4.85990663287e+001
+3.56000000000e+003, +5.43140328050e+002, +8.48467454907e+001, +2.41837259682e-002, +4.87848887976e+001
+3.57000000000e+003, +5.44863433565e+002, +8.48399920352e+001, +2.41922347452e-002, +4.90036213548e+001
+3.58000000000e+003, +5.46298783859e+002, +8.47734939836e+001, +2.41856596069e-002, +4.97641501539e+001
+3.59000000000e+003, +5.47817909787e+002, +8.48248024181e+001, +2.41873287020e-002, +4.94139804478e+001
+3.60000000000e+003, +5.49513194032e+002, +8.47901013156e+001, +2.41934525560e-002, +4.98983436095e+001
+3.61000000000e+003, +5.50590360182e+002, +8.48046617373e+001, +2.41742871401e-002, +4.98568116800e+001
+3.62000000000e+003, +5.52159921594e+002, +8.47905750066e+001, +2.41756891406e-002, +5.01341326261e+001
+3.63000000000e+003, +5.53648285814e+002, +8.47972374557e+001, +2.41743323695e-002, +5.02051571690e+001
+3.64000000000e+003, +5.55181453220e+002, +8.47609658533e+001, +2.41732808572e-002, +5.06941901304e+001
+3.65000000000e+003, +5.56469331195e+002, +8.47689532101e+001, +2.41632834762e-002, +5.07345361937e+001
+3.66000000000e+003, +5.58017377032e+002, +8.47409279067e+001, +2.41632149039e-002, +5.11474772425e+001
+3.67000000000e+003, +5.59368398523e+002, +8.47195574978e+001, +2.41548864852e-002, +5.14790645384e+001
+3.68000000000e+003, +5.61030484216e+002, +8.47261501985e+001, +2.41610828504e-002, +5.15677464642e+001
+3.69000000000e+003, +5.62330644258e+002, +8.46933303092e+001, +2.41501650556e-002, +5.20079915582e+001
+3.70000000000e+003, +5.64000460348e+002, +8.46989142550e+001, +2.41566319307e-002, +5.21076958504e+001
+3.71000000000e+003, +5.65456733884e+002, +8.46981329483e+001, +2.41536944959e-002, +5.22499179651e+001
+3.72000000000e+003, +5.66777975627e+002, +8.46745183265e+001, +2.41441252822e-002, +5.26046000339e+001
+3.73000000000e+003, +5.68242158648e+002, +8.46610195412e+001, +2.41410702540e-002, +5.28737933773e+001
+3.74000000000e+003, +5.70266823681e+002, +8.46754876773e+001, +2.41628767824e-002, +5.29188055961e+001
+3.75000000000e+003, +5.71329782981e+002, +8.46748692486e+001, +2.41433368894e-002, +5.30235846772e+001
+3.76000000000e+003, +5.72657628982e+002, +8.46303350284e+001, +2.41333331099e-002, +5.35899902450e+001
+3.77000000000e+003, +5.74663472217e+002, +8.46412254362e+001, +2.41540574574e-002, +5.36689495486e+001
+3.78000000000e+003, +5.75741352783e+002, +8.46287952416e+001, +2.41348513598e-002, +5.38939735855e+001
+3.79000000000e+003, +5.77858460632e+002, +8.46302920294e+001, +2.41597445106e-002, +5.40771220964e+001
+3.80000000000e+003, +5.78869473350e+002, +8.45548966483e+001, +2.41353180396e-002, +5.49300776883e+001
+3.81000000000e+003, +5.80554166130e+002, +8.45536261242e+001, +2.41419767407e-002, +5.51027571270e+001
+3.82000000000e+003, +5.81697769166e+002, +8.46044514146e+001, +2.41282403961e-002, +5.46976031504e+001
+3.83000000000e+003, +5.83071861194e+002, +8.45571957975e+001, +2.41202022413e-002, +5.53055588316e+001
+3.84000000000e+003, +5.84821081093e+002, +8.45625487296e+001, +2.41297762517e-002, +5.54170843526e+001
+3.85000000000e+003, +5.86256189182e+002, +8.44541481079e+001, +2.41217723669e-002, +5.66571488346e+001
+3.86000000000e+003, +5.87683960397e+002, +8.45308996285e+001, +2.41209901347e-002, +5.60115242630e+001
+3.87000000000e+003, +5.89539826970e+002, +8.45283440342e+001, +2.41345345451e-002, +5.62145807045e+001
+3.88000000000e+003, +5.90489874726e+002, +8.44987644088e+001, +2.41099293052e-002, +5.66086217540e+001
+3.89000000000e+003, +5.92116929052e+002, +8.45121168444e+001, +2.41147531088e-002, +5.66272476706e+001
+3.90000000000e+003, +5.93411969088e+002, +8.44932437088e+001, +2.41047632289e-002, +5.69456690445e+001
+3.91000000000e+003, +5.94979108063e+002, +8.45002980915e+001, +2.41068955314e-002, +5.70231391116e+001
+3.92000000000e+003, +5.96481621584e+002, +8.44872888021e+001, +2.41055930874e-002, +5.73019500455e+001
+3.93000000000e+003, +5.97568343889e+002, +8.44488910554e+001, +2.40864982046e-002, +5.78049532555e+001
+3.94000000000e+003, +5.99202013172e+002, +8.44328135564e+001, +2.40903890323e-002, +5.81303324609e+001
+3.95000000000e+003, +6.01155614008e+002, +8.44446032559e+001, +2.41082276789e-002, +5.81967399745e+001
+3.96000000000e+003, +6.02205600182e+002, +8.44462509149e+001, +2.40894170951e-002, +5.82811507981e+001
+3.97000000000e+003, +6.03609068946e+002, +8.44184552614e+001, +2.40835996284e-002, +5.87084225873e+001
+3.98000000000e+003, +6.05421362602e+002, +8.44137988699e+001, +2.40950242529e-002, +5.89336592204e+001
+3.99000000000e+003, +6.06927737046e+002, +8.43969320563e+001, +2.40937425227e-002, +5.92581117205e+001
+4.00000000000e+003, +6.08215186232e+002, +8.43906427305e+001, +2.40842298840e-002, +5.94502574541e+001
+4.01000000000e+003, +6.09582666318e+002, +8.43685904725e+001, +2.40772722007e-002, +5.98174134100e+001
+4.02000000000e+003, +6.11175110858e+002, +8.43766040422e+001, +2.40804521935e-002, +5.98886086277e+001
+4.03000000000e+003, +6.12663884719e+002, +8.43629792124e+001, +2.40786472393e-002, +6.01794800000e+001
+4.04000000000e+003, +6.13745403267e+002, +8.43749822025e+001, +2.40619437864e-002, +6.01577590455e+001
+4.05000000000e+003, +6.15639293109e+002, +8.43586303129e+001, +2.40759206186e-002, +6.05182447419e+001
+4.06000000000e+003, +6.17003555671e+002, +8.43297276756e+001, +2.40686389400e-002, +6.09620836500e+001
+4.07000000000e+003, +6.18455055252e+002, +8.43288808648e+001, +2.40659492206e-002, +6.11145926351e+001
+4.08000000000e+003, +6.19957022651e+002, +8.43168905677e+001, +2.40647662397e-002, +6.13921164544e+001
+4.09000000000e+003, +6.21370561495e+002, +8.42974334348e+001, +2.40598486153e-002, +6.17420652818e+001
+4.10000000000e+003, +6.22578557684e+002, +8.42817719083e+001, +2.40471690219e-002, +6.20314313595e+001
+4.11000000000e+003, +6.24472832626e+002, +8.43027921480e+001, +2.40625309876e-002, +6.19922039335e+001
+4.12000000000e+003, +6.26075739850e+002, +8.42556754524e+001, +2.40637584838e-002, +6.26636103837e+001
+4.13000000000e+003, +6.27463686987e+002, +8.42692383855e+001, +2.40592827201e-002, +6.26547415801e+001
+4.14000000000e+003, +6.28812243596e+002, +8.42299962073e+001, +2.40510933837e-002, +6.32179098604e+001
+4.15000000000e+003, +6.30056572847e+002, +8.42394733565e+001, +2.40410194087e-002, +6.32393201288e+001
+4.16000000000e+003, +6.31969642227e+002, +8.42230330737e+001, +2.40553525385e-002, +6.36117537211e+001
+4.17000000000e+003, +6.33143252865e+002, +8.41882185843e+001, +2.40407487357e-002, +6.41126346499e+001
+4.18000000000e+003, +6.34556791592e+002, +8.42096405343e+001, +2.40376923618e-002, +6.40197354572e+001
+4.19000000000e+003, +6.35919000045e+002, +8.41891034606e+001, +2.40309268785e-002, +6.43839385529e+001
+4.20000000000e+003, +6.37670895018e+002, +8.41871979709e+001, +2.40396742493e-002, +6.45824080955e+001
+4.21000000000e+003, +6.39005984409e+002, +8.41961254497e+001, +2.40331660372e-002, +6.46185692234e+001
+4.22000000000e+003, +6.40396106092e+002, +8.41888793660e+001, +2.40280652469e-002, +6.48397172421e+001
+4.23000000000e+003, +6.42188176230e+002, +8.41345833189e+001, +2.40360128026e-002, +6.56265728760e+001
+4.24000000000e+003, +6.43709120984e+002, +8.41281686219e+001, +2.40358396124e-002, +6.58536918533e+001
+4.25000000000e+003, +6.44916628089e+002, +8.41358473075e+001, +2.40245973435e-002, +6.58912462780e+001
+4.26000000000e+003, +6.46297771391e+002, +8.41161848043e+001, +2.40186834738e-002, +6.62529868914e+001
+4.27000000000e+003, +6.47907660955e+002, +8.40942211637e+001, +2.40211718849e-002, +6.66650733611e+001
+4.28000000000e+003, +6.49409255526e+002, +8.41249942811e+001, +2.40219202529e-002, +6.64726256804e+001
+4.29000000000e+003, +6.50805059497e+002, +8.41064508337e+001, +2.40166350181e-002, +6.68250177095e+001
+4.30000000000e+003, +6.52420110610e+002, +8.40663257570e+001, +2.40185016122e-002, +6.74453199717e+001
+4.31000000000e+003, +6.53569939735e+002, +8.40803765252e+001, +2.40056174844e-002, +6.74047663295e+001
+4.32000000000e+003, +6.55459944270e+002, +8.40335925260e+001, +2.40172665180e-002, +6.81320178838e+001
+4.33000000000e+003, +6.56870384860e+002, +8.40360224120e+001, +2.40134676020e-002, +6.82509199261e+001
+4.34000000000e+003, +6.57978123724e+002, +8.40499739267e+001, +2.39991495313e-002, +6.82066650933e+001
+4.35000000000e+003, +6.59515749045e+002, +8.40311169930e+001, +2.39991090934e-002, +6.85819407080e+001
+4.36000000000e+003, +6.60810603811e+002, +8.40425097573e+001, +2.39915739441e-002, +6.85859050923e+001
+4.37000000000e+003, +6.62170359395e+002, +8.40239389128e+001, +2.39851154645e-002, +6.89404963618e+001
+4.38000000000e+003, +6.63645263303e+002, +8.40064722496e+001, +2.39828903919e-002, +6.92952630208e+001
+4.39000000000e+003, +6.65385461787e+002, +8.40143026798e+001, +2.39913479218e-002, +6.93865281347e+001
+4.40000000000e+003, +6.66716266978e+002, +8.39776220315e+001, +2.39830820974e-002, +6.99497938677e+001
+4.41000000000e+003, +6.68285725968e+002, +8.39853576535e+001, +2.39853685832e-002, +7.00247272967e+001
+4.42000000000e+003, +6.69789587027e+002, +8.39719423030e+001, +2.39843634761e-002, +7.03382664636e+001
+4.43000000000e+003, +6.71310593776e+002, +8.39511848917e+001, +2.39836460317e-002, +7.07398521547e+001
+4.44000000000e+003, +6.72481460765e+002, +8.39484963814e+001, +2.39712464766e-002, +7.08946124593e+001
+4.45000000000e+003, +6.74134325459e+002, +8.39142527360e+001, +2.39746406352e-002, +7.14695095912e+001
+4.46000000000e+003, +6.75478488529e+002, +8.39320018386e+001, +2.39693724102e-002, +7.14039392621e+001
+4.47000000000e+003, +6.76693234941e+002, +8.39210056673e+001, +2.39582692856e-002, +7.16614900937e+001
+4.48000000000e+003, +6.78446495787e+002, +8.38970438160e+001, +2.39656569557e-002, +7.21292930775e+001
+4.49000000000e+003, +6.80169694232e+002, +8.38760809882e+001, +2.39720771473e-002, +7.25599342644e+001
+4.50000000000e+003, +6.81331094885e+002, +8.38943240706e+001, +2.39604648990e-002, +7.24681287037e+001
+4.51000000000e+003, +6.82317505322e+002, +8.38739620306e+001, +2.39410381268e-002, +7.28141509113e+001
+4.52000000000e+003, +6.84156381215e+002, +8.38630519756e+001, +2.39519606837e-002, +7.31399176031e+001
+4.53000000000e+003, +6.85446468188e+002, +8.38529961453e+001, +2.39436999585e-002, +7.33974450333e+001
+4.54000000000e+003, +6.86871860982e+002, +8.38029089683e+001, +2.39383788889e-002, +7.41470490956e+001
+4.55000000000e+003, +6.88548282221e+002, +8.38327445944e+001, +2.39454147367e-002, +7.39715543399e+001
+4.56000000000e+003, +6.89827065102e+002, +8.38320126518e+001, +2.39372440986e-002, +7.41176968936e+001
+4.57000000000e+003, +6.91532386638e+002, +8.37961576785e+001, +2.39422868059e-002, +7.47311557548e+001
+4.58000000000e+003, +6.92800373805e+002, +8.37889478149e+001, +2.39334879935e-002, +7.49548500781e+001
+4.59000000000e+003, +6.94340526962e+002, +8.38174681236e+001, +2.39357291718e-002, +7.47778762909e+001
+4.60000000000e+003, +6.95829999035e+002, +8.37512122148e+001, +2.39319150900e-002, +7.57382031356e+001
+4.61000000000e+003, +6.97190771719e+002, +8.37682645361e+001, +2.39274807019e-002, +7.56800497181e+001
+4.62000000000e+003, +6.98375470102e+002, +8.37392309633e+001, +2.39149338591e-002, +7.61604366391e+001
+4.63000000000e+003, +7.00342328335e+002, +8.37359475850e+001, +2.39303382060e-002, +7.64148239914e+001
+4.64000000000e+003, +7.01587438202e+002, +8.37342839471e+001, +2.39211410247e-002, +7.65709283766e+001
+4.65000000000e+003, +7.03082907329e+002, +8.37337718337e+001, +2.39205537036e-002, +7.67403898440e+001
+4.66000000000e+003, +7.04100045864e+002, +8.36981804509e+001, +2.39021181914e-002, +7.72861585900e+001
+4.67000000000e+003, +7.05738984824e+002, +8.36862484645e+001, +2.39059036094e-002, +7.76121402712e+001
+4.68000000000e+003, +7.07280684190e+002, +8.36926016454e+001, +2.39072270617e-002, +7.77037345214e+001
+4.69000000000e+003, +7.08789932479e+002, +8.36749943928e+001, +2.39063452336e-002, +7.80860367453e+001
+4.70000000000e+003, +7.10548926572e+002, +8.36565065288e+001, +2.39138259031e-002, +7.85076978216e+001
+4.71000000000e+003, +7.11586113530e+002, +8.36530073692e+001, +2.38977240090e-002, +7.86654870239e+001
+4.72000000000e+003, +7.13226388881e+002, +8.36237066538e+001, +2.39007003656e-002, +7.92093123505e+001
+4.73000000000e+003, +7.14681518255e+002, +8.36472854678e+001, +2.38999266569e-002, +7.90786169960e+001
+4.74000000000e+003, +7.16062349037e+002, +8.36060786437e+001, +2.38936648285e-002, +7.97432096993e+001
+4.75000000000e+003, +7.17417439311e+002, +8.36138763407e+001, +2.38888481180e-002, +7.97970866105e+001
+4.76000000000e+003, +7.19149331513e+002, +8.36086453084e+001, +2.38959652555e-002, +8.00549716298e+001
+4.77000000000e+003, +7.20530517528e+002, +8.35879495960e+001, +2.38906986289e-002, +8.04673626356e+001
+4.78000000000e+003, +7.22126380526e+002, +8.35834276926e+001, +2.38933095752e-002, +8.07022202922e+001
+4.79000000000e+003, +7.23364963082e+002, +8.35566621147e+001, +2.38830665018e-002, +8.11764322085e+001
+4.80000000000e+003, +7.24829869016e+002, +8.35562534295e+001, +2.38815563552e-002, +8.13459622758e+001
+4.81000000000e+003, +7.26420584537e+002, +8.35467971709e+001, +2.38837626498e-002, +8.16436165656e+001
+4.82000000000e+003, +7.27633974022e+002, +8.35288874874e+001, +2.38731779220e-002, +8.20059922970e+001
+4.83000000000e+003, +7.29293373050e+002, +8.34948395119e+001, +2.38764684284e-002, +8.26236166744e+001
+4.84000000000e+003, +7.30674376853e+002, +8.34937361155e+001, +2.38722039758e-002, +8.27940549690e+001
+4.85000000000e+003, +7.31807236023e+002, +8.34886839582e+001, +2.38596787603e-002, +8.29865338081e+001
+4.86000000000e+003, +7.33489283418e+002, +8.34997758607e+001, +2.38658398949e-002, +8.30361950893e+001
+4.87000000000e+003, +7.34783913643e+002, +8.35031996254e+001, +2.38590338804e-002, +8.31391308161e+001
+4.88000000000e+003, +7.36487407428e+002, +8.35032808420e+001, +2.38653467566e-002, +8.33308400037e+001
+4.89000000000e+003, +7.37546410128e+002, +8.34950020306e+001, +2.38503957131e-002, +8.35565469722e+001
+4.90000000000e+003, +7.38901840150e+002, +8.34677066819e+001, +2.38441651836e-002, +8.40598359183e+001
+4.91000000000e+003, +7.40570907674e+002, +8.34512703257e+001, +2.38485690045e-002, +8.44607781707e+001
+4.92000000000e+003, +7.41726026450e+002, +8.34382697387e+001, +2.38365974093e-002, +8.47597169830e+001
+4.93000000000e+003, +7.42960062383e+002, +8.34076918255e+001, +2.38263585226e-002, +8.52946320710e+001
+4.94000000000e+003, +7.44783909772e+002, +8.34071113458e+001, +2.38364705926e-002, +8.55115123872e+001
+4.95000000000e+003, +7.46135778460e+002, +8.33768154080e+001, +2.38300348847e-002, +8.60586342722e+001
+4.96000000000e+003, +7.47889449583e+002, +8.33866297585e+001, +2.38383599443e-002, +8.61336468127e+001
+4.97000000000e+003, +7.49213058565e+002, +8.34092988120e+001, +2.38335908698e-002, +8.59916253101e+001
+4.98000000000e+003, +7.50889787751e+002, +8.33858677386e+001, +2.38378360367e-002, +8.64891128184e+001
+4.99000000000e+003, +7.52165359134e+002, +8.33709817634e+001, +2.38297593921e-002, +8.68301518701e+001
+5.00000000000e+003, +7.53256372674e+002, +8.33408776645e+001, +2.38151381515e-002, +8.73492134333e+001
+5.01000000000e+003, +7.55255660897e+002, +8.33455680643e+001, +2.38309144459e-002, +8.75196445376e+001
+5.02000000000e+003, +7.56705776276e+002, +8.33403236756e+001, +2.38288529219e-002, +8.77564807933e+001
+5.03000000000e+003, +7.58003204974e+002, +8.33221910770e+001, +2.38213731270e-002, +8.81452107657e+001
