!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Wed Sep 21 01:14:50 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+4.95000000000e+003, +1.34046893228e+003, +8.26253195578e+001, +4.27429263746e-002, +1.72059046556e+002
+4.96000000000e+003, +1.34274220362e+003, +8.25925618238e+001, +4.27259229055e-002, +1.73112145547e+002
+4.97000000000e+003, +1.34560681585e+003, +8.26176836794e+001, +4.27333552415e-002, +1.72896377399e+002
+4.98000000000e+003, +1.34700840627e+003, +8.25699840354e+001, +4.26873474703e-002, +1.74188517329e+002
+4.99000000000e+003, +1.35049015862e+003, +8.25666751779e+001, +4.27115972344e-002, +1.74716096740e+002
+5.00000000000e+003, +1.35223781509e+003, +8.25413212002e+001, +4.26788678320e-002, +1.75535528587e+002
+5.01000000000e+003, +1.35523183612e+003, +8.25627448553e+001, +4.26900748159e-002, +1.75421721993e+002
+5.02000000000e+003, +1.35747718372e+003, +8.25520069457e+001, +4.26745780457e-002, +1.75964624619e+002
+5.03000000000e+003, +1.36039841563e+003, +8.25368737669e+001, +4.26799139743e-002, +1.76699568731e+002
+5.04000000000e+003, +1.36335909361e+003, +8.24881147831e+001, +4.26831586529e-002, +1.78234457794e+002
+5.05000000000e+003, +1.36652657545e+003, +8.25102306701e+001, +4.26997767087e-002, +1.78125589668e+002
+5.06000000000e+003, +1.36819292624e+003, +8.24863615877e+001, +4.26650146705e-002, +1.78907899678e+002
+5.07000000000e+003, +1.37075646895e+003, +8.24633336529e+001, +4.26583803782e-002, +1.79789294493e+002
+5.08000000000e+003, +1.37363151165e+003, +8.24711157012e+001, +4.26644695759e-002, +1.79981427144e+002
+5.09000000000e+003, +1.37674583768e+003, +8.24493641842e+001, +4.26750447468e-002, +1.80907627596e+002
+5.10000000000e+003, +1.37872905769e+003, +8.24354763481e+001, +4.26513499575e-002, +1.81499512341e+002
+5.11000000000e+003, +1.38127817579e+003, +8.24014839510e+001, +4.26432193649e-002, +1.82647404801e+002
+5.12000000000e+003, +1.38472640232e+003, +8.24031980433e+001, +4.26663488134e-002, +1.83062303713e+002
+5.13000000000e+003, +1.38589918057e+003, +8.24186863067e+001, +4.26207788832e-002, +1.82845989863e+002
+5.14000000000e+003, +1.38996390954e+003, +8.24076804097e+001, +4.26615276253e-002, +1.83646921865e+002
+5.15000000000e+003, +1.39188620903e+003, +8.23973305437e+001, +4.26365480911e-002, +1.84150124885e+002
+5.16000000000e+003, +1.39402556231e+003, +8.23444383491e+001, +4.26140556353e-002, +1.85708660400e+002
+5.17000000000e+003, +1.39650063654e+003, +8.23913125913e+001, +4.26118154608e-002, +1.84906013863e+002
+5.18000000000e+003, +1.40040692191e+003, +8.23309585326e+001, +4.26424918819e-002, +1.86885297447e+002
+5.19000000000e+003, +1.40189016322e+003, +8.23093332825e+001, +4.26032384919e-002, +1.87607608944e+002
+5.20000000000e+003, +1.40570620560e+003, +8.22754363254e+001, +4.26336413587e-002, +1.88942411148e+002
+5.21000000000e+003, +1.40738535847e+003, +8.22883539435e+001, +4.26039419596e-002, +1.88853680286e+002
+5.22000000000e+003, +1.40993784314e+003, +8.22887667919e+001, +4.25994867940e-002, +1.89186124587e+002
+5.23000000000e+003, +1.41254303877e+003, +8.22284514078e+001, +4.25905014399e-002, +1.91009125662e+002
+5.24000000000e+003, +1.41540666988e+003, +8.22357706658e+001, +4.25961425523e-002, +1.91217203943e+002
+5.25000000000e+003, +1.41903243537e+003, +8.22500217949e+001, +4.26253594859e-002, +1.91357309138e+002
+5.26000000000e+003, +1.41923049077e+003, +8.22415056059e+001, +4.25493994314e-002, +1.91593036181e+002
+5.27000000000e+003, +1.42253615282e+003, +8.22159353076e+001, +4.25649857218e-002, +1.92668320504e+002
+5.28000000000e+003, +1.42500770714e+003, +8.21780208442e+001, +4.25543246890e-002, +1.93937310069e+002
+5.29000000000e+003, +1.42752612680e+003, +8.21592796224e+001, +4.25470317393e-002, +1.94742639151e+002
+5.30000000000e+003, +1.43081641643e+003, +8.22167629665e+001, +4.25704947035e-002, +1.93769321302e+002
+5.31000000000e+003, +1.43321386938e+003, +8.21429509304e+001, +4.25539905743e-002, +1.95923183418e+002
+5.32000000000e+003, +1.43622297288e+003, +8.21000307159e+001, +4.25587662825e-002, +1.97400251873e+002
+5.33000000000e+003, +1.43914005131e+003, +8.21091212752e+001, +4.25661331879e-002, +1.97575017119e+002
+5.34000000000e+003, +1.44058166548e+003, +8.21536185217e+001, +4.25335457583e-002, +1.96664676198e+002
+5.35000000000e+003, +1.44323100193e+003, +8.21502577981e+001, +4.25317760676e-002, +1.97110217930e+002
+5.36000000000e+003, +1.44703692046e+003, +8.21225349445e+001, +4.25615319054e-002, +1.98323586026e+002
+5.37000000000e+003, +1.44893121288e+003, +8.21034528352e+001, +4.25359242615e-002, +1.99061203682e+002
+5.38000000000e+003, +1.45255078309e+003, +8.20851172054e+001, +4.25610311540e-002, +2.00018900944e+002
+5.39000000000e+003, +1.45413718810e+003, +8.20650641567e+001, +4.25263930855e-002, +2.00741427262e+002
+5.40000000000e+003, +1.45521642044e+003, +8.20707995334e+001, +4.24797367926e-002, +2.00746138430e+002
+5.41000000000e+003, +1.45927511392e+003, +8.20292006386e+001, +4.25151648654e-002, +2.02355338600e+002
+5.42000000000e+003, +1.46166162930e+003, +8.20463423125e+001, +4.25079038462e-002, +2.02253190637e+002
+5.43000000000e+003, +1.46415913727e+003, +8.20080242090e+001, +4.24981380832e-002, +2.03568507177e+002
+5.44000000000e+003, +1.46776808237e+003, +8.20281604101e+001, +4.25266714614e-002, +2.03559435360e+002
+5.45000000000e+003, +1.47086336775e+003, +8.19890644945e+001, +4.25340834902e-002, +2.04982610036e+002
+5.46000000000e+003, +1.47194881291e+003, +8.19932776524e+001, +4.24879529783e-002, +2.05026698123e+002
+5.47000000000e+003, +1.47490276278e+003, +8.19501343385e+001, +4.24908756580e-002, +2.06537858279e+002
+5.48000000000e+003, +1.47750239211e+003, +8.19075120743e+001, +4.24836124640e-002, +2.07990122053e+002
+5.49000000000e+003, +1.48103058221e+003, +8.19246203135e+001, +4.25092952734e-002, +2.08048956302e+002
+5.50000000000e+003, +1.48341001209e+003, +8.18741009712e+001, +4.24948437021e-002, +2.09678123226e+002
+5.51000000000e+003, +1.48614770847e+003, +8.18824110122e+001, +4.24968838786e-002, +2.09851707790e+002
+5.52000000000e+003, +1.48751432410e+003, +8.18994682023e+001, +4.24607058429e-002, +2.09606269586e+002
+5.53000000000e+003, +1.49153765005e+003, +8.19149935992e+001, +4.25001979708e-002, +2.09773062101e+002
+5.54000000000e+003, +1.49279535216e+003, +8.19148019183e+001, +4.24592351825e-002, +2.09954892482e+002
+5.55000000000e+003, +1.49530189279e+003, +8.18423623305e+001, +4.24462377142e-002, +2.12178989815e+002
+5.56000000000e+003, +1.49870174701e+003, +8.18600646758e+001, +4.24681103748e-002, +2.12203049258e+002
+5.57000000000e+003, +1.50256389650e+003, +8.18169918554e+001, +4.24965277152e-002, +2.13868026645e+002
+5.58000000000e+003, +1.50357457713e+003, +8.18363729192e+001, +4.24509649639e-002, +2.13508444187e+002
+5.59000000000e+003, +1.50727202595e+003, +8.17943745474e+001, +4.24747504779e-002, +2.15127075826e+002
+5.60000000000e+003, +1.50975086563e+003, +8.17494318372e+001, +4.24638146030e-002, +2.16652926480e+002
+5.61000000000e+003, +1.51111923188e+003, +8.17978806823e+001, +4.24317270024e-002, +2.15584648040e+002
+5.62000000000e+003, +1.51444574344e+003, +8.17790872238e+001, +4.24474575925e-002, +2.16550883622e+002
+5.63000000000e+003, +1.51727405788e+003, +8.17631153166e+001, +4.24494833900e-002, +2.17373909033e+002
+5.64000000000e+003, +1.51996285198e+003, +8.17281125740e+001, +4.24455486722e-002, +2.18678067674e+002
+5.65000000000e+003, +1.52309192276e+003, +8.17593144113e+001, +4.24610048207e-002, +2.18307408302e+002
+5.66000000000e+003, +1.52451087779e+003, +8.17284753361e+001, +4.24221600412e-002, +2.19322843312e+002
+5.67000000000e+003, +1.52828484402e+003, +8.16830633963e+001, +4.24472685244e-002, +2.21064412887e+002
+5.68000000000e+003, +1.53232322878e+003, +8.16891168802e+001, +4.24851597927e-002, +2.21488366492e+002
+5.69000000000e+003, +1.53422911386e+003, +8.16347963719e+001, +4.24573431605e-002, +2.23203035127e+002
+5.70000000000e+003, +1.53712874290e+003, +8.16814781296e+001, +4.24680316611e-002, +2.22385753448e+002
+5.71000000000e+003, +1.54010262027e+003, +8.15926662100e+001, +4.24659979184e-002, +2.25177869723e+002
+5.72000000000e+003, +1.54075426564e+003, +8.14639077870e+001, +4.23955003456e-002, +2.28697838819e+002
+5.73000000000e+003, +1.54382724845e+003, +8.16371803109e+001, +4.24249752197e-002, +2.24535841203e+002
+5.74000000000e+003, +1.54552428215e+003, +8.16203003944e+001, +4.23957799810e-002, +2.25233135353e+002
+5.75000000000e+003, +1.54776649785e+003, +8.16580996407e+001, +4.23875577843e-002, +2.24549656711e+002
+5.76000000000e+003, +1.55146743266e+003, +8.16392802922e+001, +4.24131020229e-002, +2.25590778281e+002
+5.77000000000e+003, +1.55342679947e+003, +8.15972790117e+001, +4.23884883344e-002, +2.27002272411e+002
+5.78000000000e+003, +1.55693516940e+003, +8.15836895749e+001, +4.24092323441e-002, +2.27880254653e+002
+5.79000000000e+003, +1.55951956551e+003, +8.15709675230e+001, +4.24048670566e-002, +2.28601062418e+002
+5.80000000000e+003, +1.56107252462e+003, +8.15744891951e+001, +4.23742947623e-002, +2.28733786865e+002
+5.81000000000e+003, +1.56402017256e+003, +8.15286325081e+001, +4.23761977948e-002, +2.30403866752e+002
+5.82000000000e+003, +1.56589054825e+003, +8.15279647726e+001, +4.23539025839e-002, +2.30697451482e+002
+5.83000000000e+003, +1.56853031190e+003, +8.15191093906e+001, +4.23515562047e-002, +2.31326136059e+002
+5.84000000000e+003, +1.57233811802e+003, +8.14667149701e+001, +4.23758774864e-002, +2.33309722555e+002
+5.85000000000e+003, +1.57552004084e+003, +8.14825543910e+001, +4.23908057563e-002, +2.33351128922e+002
+5.86000000000e+003, +1.57681446549e+003, +8.14572943437e+001, +4.23504342174e-002, +2.34230328721e+002
+5.87000000000e+003, +1.57830178001e+003, +8.14662063323e+001, +4.23191537810e-002, +2.34208490317e+002
+5.88000000000e+003, +1.58109095076e+003, +8.14272778484e+001, +4.23175170077e-002, +2.35684676228e+002
+5.89000000000e+003, +1.58518304749e+003, +8.14584181896e+001, +4.23584726438e-002, +2.35442704453e+002
+5.90000000000e+003, +1.58861048694e+003, +8.14599740987e+001, +4.23782825506e-002, +2.35909110748e+002
+5.91000000000e+003, +1.59097540326e+003, +8.14079249081e+001, +4.23637597001e-002, +2.37689468358e+002
+5.92000000000e+003, +1.59319012547e+003, +8.14221407362e+001, +4.23526586544e-002, +2.37629482533e+002
+5.93000000000e+003, +1.59461750253e+003, +8.14002785668e+001, +4.23166796259e-002, +2.38444010187e+002
+5.94000000000e+003, +1.59827698042e+003, +8.13904691348e+001, +4.23412912841e-002, +2.39261769940e+002
+5.95000000000e+003, +1.59903247454e+003, +8.13584915940e+001, +4.22865300670e-002, +2.40257214870e+002
+5.96000000000e+003, +1.60356595494e+003, +8.13309069934e+001, +4.23321640810e-002, +2.41701609661e+002
+5.97000000000e+003, +1.60592853328e+003, +8.12890215284e+001, +4.23187918792e-002, +2.43218234895e+002
+5.98000000000e+003, +1.60798102809e+003, +8.13510496313e+001, +4.23090127060e-002, +2.41808231931e+002
+5.99000000000e+003, +1.60987102196e+003, +8.13227079062e+001, +4.22848392330e-002, +2.42879696961e+002
+6.00000000000e+003, +1.61364477212e+003, +8.12919365875e+001, +4.23098462706e-002, +2.44305709666e+002
+6.01000000000e+003, +1.61506430841e+003, +8.12999067174e+001, +4.22775059137e-002, +2.44298551254e+002
+6.02000000000e+003, +1.61764485530e+003, +8.12699778449e+001, +4.22713313089e-002, +2.45524123590e+002
+6.03000000000e+003, +1.62146398515e+003, +8.12190247801e+001, +4.22950700397e-002, +2.47528948842e+002
+6.04000000000e+003, +1.62389140821e+003, +8.12401514898e+001, +4.22906641081e-002, +2.47307736486e+002
+6.05000000000e+003, +1.62589384975e+003, +8.12445311803e+001, +4.22733229482e-002, +2.47489860503e+002
+6.06000000000e+003, +1.62825624272e+003, +8.12444356259e+001, +4.22648751142e-002, +2.47852142447e+002
+6.07000000000e+003, +1.63127395762e+003, +8.12075321550e+001, +4.22692459652e-002, +2.49349884119e+002
+6.08000000000e+003, +1.63404581276e+003, +8.12014085123e+001, +4.22707307691e-002, +2.49946167945e+002
+6.09000000000e+003, +1.63662204494e+003, +8.12255276240e+001, +4.22706054966e-002, +2.49659368689e+002
+6.10000000000e+003, +1.64068641939e+003, +8.11808094545e+001, +4.23010023853e-002, +2.51544829582e+002
+6.11000000000e+003, +1.64162599049e+003, +8.11822490389e+001, +4.22561195337e-002, +2.51648122561e+002
+6.12000000000e+003, +1.64472429130e+003, +8.11686118145e+001, +4.22651330225e-002, +2.52509901516e+002
+6.13000000000e+003, +1.64618761653e+003, +8.11857046104e+001, +4.22356829926e-002, +2.52249272907e+002
+6.14000000000e+003, +1.64855980640e+003, +8.11237935280e+001, +4.22205585089e-002, +2.54372938926e+002
+6.15000000000e+003, +1.65102554229e+003, +8.11324175469e+001, +4.22159452606e-002, +2.54507867180e+002
+6.16000000000e+003, +1.65372617480e+003, +8.11371391369e+001, +4.22168973094e-002, +2.54789522361e+002
+6.17000000000e+003, +1.65676947323e+003, +8.11393171079e+001, +4.22262891863e-002, +2.55196176616e+002
+6.18000000000e+003, +1.65841429241e+003, +8.10739843539e+001, +4.21922868529e-002, +2.57317840325e+002
+6.19000000000e+003, +1.65982850564e+003, +8.10674815825e+001, +4.21592943971e-002, +2.57723366985e+002
+6.20000000000e+003, +1.66380448943e+003, +8.10579653986e+001, +4.21910197767e-002, +2.58613706446e+002
+6.21000000000e+003, +1.66713198151e+003, +8.10410092076e+001, +4.22053552659e-002, +2.59618281232e+002
+6.22000000000e+003, +1.66942181961e+003, +8.10427518479e+001, +4.21955799756e-002, +2.59924716160e+002
+6.23000000000e+003, +1.67307473460e+003, +8.10364190625e+001, +4.22192958131e-002, +2.60676130482e+002
+6.24000000000e+003, +1.67481832174e+003, +8.10537622393e+001, +4.21975775157e-002, +2.60447012144e+002
+6.25000000000e+003, +1.67777245023e+003, +8.10380929409e+001, +4.22025539403e-002, +2.61359648595e+002
+6.26000000000e+003, +1.67865642399e+003, +8.09497517663e+001, +4.21470367971e-002, +2.64053670414e+002
+6.27000000000e+003, +1.68372606777e+003, +8.09803589057e+001, +4.22104855314e-002, +2.63962849370e+002
+6.28000000000e+003, +1.68517814036e+003, +8.08911372944e+001, +4.21691391074e-002, +2.66781902712e+002
+6.29000000000e+003, +1.68879945239e+003, +8.09456219808e+001, +4.21989854341e-002, +2.65769384713e+002
+6.30000000000e+003, +1.68984846439e+003, +8.08898806945e+001, +4.21516176684e-002, +2.67557859447e+002
+6.31000000000e+003, +1.69257885749e+003, +8.09166597355e+001, +4.21559700555e-002, +2.67209037240e+002
+6.32000000000e+003, +1.69564168404e+003, +8.09057314860e+001, +4.21641441654e-002, +2.68011924403e+002
+6.33000000000e+003, +1.69822699453e+003, +8.08955951045e+001, +4.21605247724e-002, +2.68717214745e+002
+6.34000000000e+003, +1.70169115206e+003, +8.08766846972e+001, +4.21776584974e-002, +2.69819912983e+002
+6.35000000000e+003, +1.70323900533e+003, +8.08726308097e+001, +4.21490622184e-002, +2.70184325611e+002
+6.36000000000e+003, +1.70486094771e+003, +8.09074161068e+001, +4.21269652468e-002, +2.69419618060e+002
+6.37000000000e+003, +1.70708972033e+003, +8.08483272574e+001, +4.21088445820e-002, +2.71510078725e+002
+6.38000000000e+003, +1.71089570536e+003, +8.08324536992e+001, +4.21346962280e-002, +2.72583367478e+002
+6.39000000000e+003, +1.71337888016e+003, +8.08570767710e+001, +4.21327338867e-002, +2.72252041258e+002
+6.40000000000e+003, +1.71483855580e+003, +8.08390771891e+001, +4.21006086567e-002, +2.73015842468e+002
+6.41000000000e+003, +1.71752926313e+003, +8.08175603963e+001, +4.20983323144e-002, +2.74080977132e+002
+6.42000000000e+003, +1.72174781590e+003, +8.07958316075e+001, +4.21334122705e-002, +2.75398734554e+002
+6.43000000000e+003, +1.72364558865e+003, +8.08232611789e+001, +4.21175168644e-002, +2.74887710067e+002
+6.44000000000e+003, +1.72558313946e+003, +8.08025006256e+001, +4.20969207330e-002, +2.75813938715e+002
+6.45000000000e+003, +1.72895897565e+003, +8.07285057138e+001, +4.21050409677e-002, +2.78557459840e+002
+6.46000000000e+003, +1.73185405070e+003, +8.07137128900e+001, +4.21084807766e-002, +2.79465178966e+002
+6.47000000000e+003, +1.73352475068e+003, +8.07342376986e+001, +4.20864192169e-002, +2.79121903674e+002
+6.48000000000e+003, +1.73577359510e+003, +8.07197786092e+001, +4.20742504772e-002, +2.79916312531e+002
+6.49000000000e+003, +1.73813812364e+003, +8.07243536893e+001, +4.20671964923e-002, +2.80160648822e+002
+6.50000000000e+003, +1.74075319593e+003, +8.07002160475e+001, +4.20627735043e-002, +2.81305890409e+002
+6.51000000000e+003, +1.74429663373e+003, +8.06838321070e+001, +4.20816791417e-002, +2.82370730959e+002
+6.52000000000e+003, +1.74649300081e+003, +8.06262876697e+001, +4.20630908406e-002, +2.84457077517e+002
+6.53000000000e+003, +1.75055013404e+003, +8.05991497627e+001, +4.20929431830e-002, +2.85935913430e+002
+6.54000000000e+003, +1.75268089012e+003, +8.05999798826e+001, +4.20798386824e-002, +2.86258900010e+002
+6.55000000000e+003, +1.75465782867e+003, +8.06280038530e+001, +4.20663870838e-002, +2.85735054292e+002
+6.56000000000e+003, +1.75541667799e+003, +8.06188651655e+001, +4.20193197876e-002, +2.86134876474e+002
+6.57000000000e+003, +1.75895316047e+003, +8.06084478479e+001, +4.20386237051e-002, +2.87026851880e+002
+6.58000000000e+003, +1.76138607877e+003, +8.05831745532e+001, +4.20297224219e-002, +2.88190365921e+002
+6.59000000000e+003, +1.76407082620e+003, +8.04978802061e+001, +4.20194862999e-002, +2.91220037154e+002
+6.60000000000e+003, +1.76942847049e+003, +8.05604727513e+001, +4.20909140613e-002, +2.90197841843e+002
+6.61000000000e+003, +1.76839773319e+003, +8.05496859871e+001, +4.20014390417e-002, +2.90357207570e+002
+6.62000000000e+003, +1.77225260221e+003, +8.05511859396e+001, +4.20295950688e-002, +2.90944380774e+002
+6.63000000000e+003, +1.77496088112e+003, +8.05874780797e+001, +4.20347551699e-002, +2.90279893518e+002
+6.64000000000e+003, +1.77637594652e+003, +8.05387747573e+001, +4.19989768182e-002, +2.92000859485e+002
+6.65000000000e+003, +1.77998482074e+003, +8.04986645488e+001, +4.20161044554e-002, +2.93823151992e+002
+6.66000000000e+003, +1.78135574333e+003, +8.04449516452e+001, +4.19787229401e-002, +2.95696374852e+002
+6.67000000000e+003, +1.78338212676e+003, +8.04705562300e+001, +4.19666201582e-002, +2.95246806249e+002
+6.68000000000e+003, +1.78806426045e+003, +8.04970775248e+001, +4.20170712670e-002, +2.95205677591e+002
+6.69000000000e+003, +1.79017220188e+003, +8.04749249815e+001, +4.20010035350e-002, +2.96236316965e+002
+6.70000000000e+003, +1.79226075628e+003, +8.04258676716e+001, +4.19811964519e-002, +2.98095218376e+002
+6.71000000000e+003, +1.79514147612e+003, +8.03839704816e+001, +4.19808177689e-002, +2.99868672232e+002
+6.72000000000e+003, +1.79814113140e+003, +8.04399280262e+001, +4.19953189667e-002, +2.98638137743e+002
+6.73000000000e+003, +1.80092716270e+003, +8.03987677749e+001, +4.19927972797e-002, +3.00376554820e+002
+6.74000000000e+003, +1.80382873299e+003, +8.03696705061e+001, +4.19944365719e-002, +3.01763699024e+002
+6.75000000000e+003, +1.80478557970e+003, +8.03954121441e+001, +4.19576597978e-002, +3.01124319413e+002
+6.76000000000e+003, +1.80808729914e+003, +8.03370518112e+001, +4.19649808216e-002, +3.03490912944e+002
+6.77000000000e+003, +1.80973077565e+003, +8.03681583321e+001, +4.19449530921e-002, +3.02798145600e+002
+6.78000000000e+003, +1.81269832220e+003, +8.02923779713e+001, +4.19423129247e-002, +3.05658107791e+002
+6.79000000000e+003, +1.81507722684e+003, +8.02988711413e+001, +4.19363171036e-002, +3.05856485691e+002
+6.80000000000e+003, +1.81901867422e+003, +8.02984943620e+001, +4.19655298301e-002, +3.06532445138e+002
+6.81000000000e+003, +1.82166037608e+003, +8.02491723088e+001, +4.19585707043e-002, +3.08523216327e+002
+6.82000000000e+003, +1.82475994390e+003, +8.02842785845e+001, +4.19727471145e-002, +3.07946197722e+002
+6.83000000000e+003, +1.82562852192e+003, +8.02275431016e+001, +4.19241135724e-002, +3.09874474569e+002
+6.84000000000e+003, +1.82791599643e+003, +8.02146804894e+001, +4.19136525043e-002, +3.10667136437e+002
+6.85000000000e+003, +1.83131644723e+003, +8.02311549701e+001, +4.19323999279e-002, +3.10726149163e+002
+6.86000000000e+003, +1.83239855495e+003, +8.02632668621e+001, +4.19000514631e-002, +3.09897613615e+002
+6.87000000000e+003, +1.83445242419e+003, +8.02011529002e+001, +4.18781411108e-002, +3.12204854259e+002
+6.88000000000e+003, +1.83751184540e+003, +8.02335732221e+001, +4.18910995213e-002, +3.11700914368e+002
+6.89000000000e+003, +1.84210069175e+003, +8.02305500299e+001, +4.19343821940e-002, +3.12575118550e+002
+6.90000000000e+003, +1.84304312529e+003, +8.02275443573e+001, +4.18946521305e-002, +3.12830315987e+002
+6.91000000000e+003, +1.84585039949e+003, +8.01961011058e+001, +4.18937770759e-002, +3.14305045854e+002
+6.92000000000e+003, +1.84857721390e+003, +8.01608896233e+001, +4.18905788378e-002, +3.15888763097e+002
+6.93000000000e+003, +1.84997038508e+003, +8.01762218200e+001, +4.18635970553e-002, +3.15639054111e+002
+6.94000000000e+003, +1.85228078776e+003, +8.01895306529e+001, +4.18571647686e-002, +3.15609298357e+002
+6.95000000000e+003, +1.85453345558e+003, +8.01672092409e+001, +4.18449480671e-002, +3.16705033349e+002
+6.96000000000e+003, +1.85829555264e+003, +8.01250793127e+001, +4.18642432021e-002, +3.18693757235e+002
+6.97000000000e+003, +1.85967883667e+003, +8.01177462872e+001, +4.18343656513e-002, +3.19165470457e+002
+6.98000000000e+003, +1.86238981831e+003, +8.01342828238e+001, +4.18374302108e-002, +3.19101184604e+002
+6.99000000000e+003, +1.86563117801e+003, +8.00972968381e+001, +4.18455808867e-002, +3.20842997628e+002
+7.00000000000e+003, +1.86647013488e+003, +8.00663512269e+001, +4.18006443465e-002, +3.21980297354e+002
+7.01000000000e+003, +1.87072583601e+003, +8.00419311670e+001, +4.18330605731e-002, +3.23499778417e+002
+7.02000000000e+003, +1.87249282168e+003, +8.00598437128e+001, +4.18152193183e-002, +3.23228739345e+002
+7.03000000000e+003, +1.87593730039e+003, +8.00439236820e+001, +4.18305098883e-002, +3.24336728606e+002
+7.04000000000e+003, +1.87860650064e+003, +8.00127504318e+001, +4.18265248313e-002, +3.25804879094e+002
+7.05000000000e+003, +1.88088674833e+003, +8.00132300200e+001, +4.18179549802e-002, +3.26184835012e+002
+7.06000000000e+003, +1.88313108214e+003, +8.00256350037e+001, +4.18101435389e-002, +3.26172506613e+002
+7.07000000000e+003, +1.88698875665e+003, +8.00114636056e+001, +4.18347137639e-002, +3.27300343763e+002
+7.08000000000e+003, +1.89130418880e+003, +7.98991489913e+001, +4.18566274441e-002, +3.31699479630e+002
+7.09000000000e+003, +1.89270641694e+003, +7.99297030196e+001, +4.18325480414e-002, +3.30951680518e+002
+7.10000000000e+003, +1.89489827866e+003, +7.99440151525e+001, +4.18238591796e-002, +3.30868889342e+002
+7.11000000000e+003, +1.89604148581e+003, +7.99152822496e+001, +4.17865106843e-002, +3.32004690425e+002
+7.12000000000e+003, +1.89876368015e+003, +7.99598827518e+001, +4.17935040667e-002, +3.31026046957e+002
+7.13000000000e+003, +1.90259482503e+003, +7.99099442923e+001, +4.18126271750e-002, +3.33326722233e+002
+7.14000000000e+003, +1.90601958646e+003, +7.98803786813e+001, +4.18253788759e-002, +3.34895008924e+002
+7.15000000000e+003, +1.90615016494e+003, +7.99012491514e+001, +4.17724560334e-002, +3.34234400284e+002
+7.16000000000e+003, +1.90885274268e+003, +7.99096167368e+001, +4.17743438262e-002, +3.34433827424e+002
+7.17000000000e+003, +1.91116682723e+003, +7.98624104043e+001, +4.17605152725e-002, +3.36389411020e+002
+7.18000000000e+003, +1.91307189109e+003, +7.99075265073e+001, +4.17497865613e-002, +3.35241740275e+002
+7.19000000000e+003, +1.91601837462e+003, +7.98472411605e+001, +4.17480899230e-002, +3.37742685103e+002
+7.20000000000e+003, +1.91772964587e+003, +7.98980508735e+001, +4.17339516462e-002, +3.36370196961e+002
+7.21000000000e+003, +1.92202677729e+003, +7.98306746355e+001, +4.17606735100e-002, +3.39348824780e+002
+7.22000000000e+003, +1.92466397267e+003, +7.97816454115e+001, +4.17536280424e-002, +3.41435420170e+002
+7.23000000000e+003, +1.92698136828e+003, +7.97364288850e+001, +4.17401298796e-002, +3.43343028911e+002
+7.24000000000e+003, +1.92959136842e+003, +7.97230048280e+001, +4.17371627015e-002, +3.44252918006e+002
+7.25000000000e+003, +1.93217909452e+003, +7.97692489004e+001, +4.17415837199e-002, +3.43180010324e+002
+7.26000000000e+003, +1.93591949272e+003, +7.97387260787e+001, +4.17607608388e-002, +3.44859217475e+002
+7.27000000000e+003, +1.93691819489e+003, +7.97093363433e+001, +4.17209520913e-002, +3.46014724678e+002
+7.28000000000e+003, +1.94056786806e+003, +7.97252949925e+001, +4.17442578784e-002, +3.46134882021e+002
+7.29000000000e+003, +1.94112276724e+003, +7.97415770543e+001, +4.17010621735e-002, +3.45691070348e+002
+7.30000000000e+003, +1.94353146161e+003, +7.97441736660e+001, +4.16959543733e-002, +3.46033358321e+002
+7.31000000000e+003, +1.94691776615e+003, +7.97155433535e+001, +4.17076877536e-002, +3.47593542695e+002
+7.32000000000e+003, +1.94854636437e+003, +7.96692686785e+001, +4.16794283716e-002, +3.49432641523e+002
+7.33000000000e+003, +1.95072775364e+003, +7.96694960459e+001, +4.16691933676e-002, +3.49816214257e+002
+7.34000000000e+003, +1.95356626639e+003, +7.96546282645e+001, +4.16710012241e-002, +3.50823938358e+002
+7.35000000000e+003, +1.95787693430e+003, +7.96542649985e+001, +4.17060823194e-002, +3.51610265136e+002
+7.36000000000e+003, +1.95894956121e+003, +7.96224142863e+001, +4.16679987212e-002, +3.52874116161e+002
+7.37000000000e+003, +1.96310281551e+003, +7.95826752164e+001, +4.16943771726e-002, +3.54961466501e+002
+7.38000000000e+003, +1.96480625626e+003, +7.96303934811e+001, +4.16803775845e-002, +3.53659955429e+002
+7.39000000000e+003, +1.96739163608e+003, +7.95695674962e+001, +4.16706271996e-002, +3.56179613906e+002
+7.40000000000e+003, +1.96777075450e+003, +7.95630795598e+001, +4.16214667854e-002, +3.56467387968e+002
+7.41000000000e+003, +1.97356704777e+003, +7.96081408595e+001, +4.16937591081e-002, +3.55990825865e+002
+7.42000000000e+003, +1.97426536391e+003, +7.95654275857e+001, +4.16465948811e-002, +3.57564336696e+002
+7.43000000000e+003, +1.97789131110e+003, +7.95645398176e+001, +4.16668094692e-002, +3.58251180951e+002
+7.44000000000e+003, +1.97985847035e+003, +7.95077494584e+001, +4.16445666719e-002, +3.60537246581e+002
+7.45000000000e+003, +1.98216151735e+003, +7.95212249392e+001, +4.16388578962e-002, +3.60498234610e+002
+7.46000000000e+003, +1.98604354813e+003, +7.94637400842e+001, +4.16567289467e-002, +3.63163447981e+002
