!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Wed Sep 21 02:13:49 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+2.52000000000e+003, +3.55148233586e+002, +8.73110046775e+001, +2.24053011940e-002, +1.66616356167e+001
+2.53000000000e+003, +3.56650123166e+002, +8.73185805995e+001, +2.24112571460e-002, +1.66849899524e+001
+2.54000000000e+003, +3.58581122810e+002, +8.73695684589e+001, +2.24448132242e-002, +1.64565662585e+001
+2.55000000000e+003, +3.59422438124e+002, +8.73641567746e+001, +2.24091512852e-002, +1.65290894383e+001
+2.56000000000e+003, +3.60937993349e+002, +8.73509402998e+001, +2.24154991310e-002, +1.66819560650e+001
+2.57000000000e+003, +3.62557459835e+002, +8.72547987077e+001, +2.24266895782e-002, +1.73644979474e+001
+2.58000000000e+003, +3.63941786552e+002, +8.73143806672e+001, +2.24261687685e-002, +1.70527609499e+001
+2.59000000000e+003, +3.65170846687e+002, +8.73313038296e+001, +2.24153333502e-002, +1.70026085374e+001
+2.60000000000e+003, +3.66601697440e+002, +8.72574800165e+001, +2.24152479496e-002, +1.75410581351e+001
+2.61000000000e+003, +3.68517866857e+002, +8.73020736250e+001, +2.24469079118e-002, +1.73462462801e+001
+2.62000000000e+003, +3.69137455185e+002, +8.73758997835e+001, +2.24001699990e-002, +1.69002862694e+001
+2.63000000000e+003, +3.71072804203e+002, +8.72922045468e+001, +2.24304677322e-002, +1.75303533543e+001
+2.64000000000e+003, +3.72195067548e+002, +8.73389999143e+001, +2.24139433111e-002, +1.72797212161e+001
+2.65000000000e+003, +3.73254599613e+002, +8.72285714726e+001, +2.23908801863e-002, +1.80474917416e+001
+2.66000000000e+003, +3.75227517837e+002, +8.72153748636e+001, +2.24243602513e-002, +1.82292081181e+001
+2.67000000000e+003, +3.76144217621e+002, +8.73386370930e+001, +2.23972441048e-002, +1.74654458428e+001
+2.68000000000e+003, +3.78008647516e+002, +8.72286987302e+001, +2.24222329115e-002, +1.82765194060e+001
+2.69000000000e+003, +3.78691633192e+002, +8.72190494539e+001, +2.23790579952e-002, +1.83732426368e+001
+2.70000000000e+003, +3.80450624302e+002, +8.72422776413e+001, +2.24001757306e-002, +1.83045270892e+001
+2.71000000000e+003, +3.82255904975e+002, +8.72516077824e+001, +2.24235929590e-002, +1.83292087630e+001
+2.72000000000e+003, +3.83303828183e+002, +8.72268582737e+001, +2.24019330830e-002, +1.85448366936e+001
+2.73000000000e+003, +3.84551389828e+002, +8.72457859541e+001, +2.23928776311e-002, +1.84783067436e+001
+2.74000000000e+003, +3.86233285492e+002, +8.71610692381e+001, +2.24071146729e-002, +1.91295233192e+001
+2.75000000000e+003, +3.86948655919e+002, +8.72058856666e+001, +2.23678459058e-002, +1.88626511052e+001
+2.76000000000e+003, +3.89182871854e+002, +8.72162078425e+001, +2.24156822370e-002, +1.89015322389e+001
+2.77000000000e+003, +3.90537383391e+002, +8.71740597807e+001, +2.24116853175e-002, +1.92542609920e+001
+2.78000000000e+003, +3.91845800869e+002, +8.71385185057e+001, +2.24051931498e-002, +1.95615359828e+001
+2.79000000000e+003, +3.92859267607e+002, +8.71617960498e+001, +2.23830813783e-002, +1.94527203195e+001
+2.80000000000e+003, +3.94323968789e+002, +8.71621706060e+001, +2.23863020860e-002, +1.95226714656e+001
+2.81000000000e+003, +3.96334659338e+002, +8.71564134748e+001, +2.24202671256e-002, +1.96619943073e+001
+2.82000000000e+003, +3.97425008323e+002, +8.71598500812e+001, +2.24022905947e-002, +1.96922777837e+001
+2.83000000000e+003, +3.98844384710e+002, +8.71483896376e+001, +2.24026333428e-002, +1.98422868652e+001
+2.84000000000e+003, +4.00468705979e+002, +8.71473430452e+001, +2.24146454479e-002, +1.99304020401e+001
+2.85000000000e+003, +4.01500811366e+002, +8.71005081922e+001, +2.23926432655e-002, +2.03095498876e+001
+2.86000000000e+003, +4.03021076460e+002, +8.70786711790e+001, +2.23984055932e-002, +2.05398555037e+001
+2.87000000000e+003, +4.03664216813e+002, +8.71699233414e+001, +2.23577697843e-002, +1.99305465327e+001
+2.88000000000e+003, +4.05527057966e+002, +8.71834006988e+001, +2.23832173126e-002, +1.99272485731e+001
+2.89000000000e+003, +4.06552653712e+002, +8.71474811697e+001, +2.23614848806e-002, +2.02322071864e+001
+2.90000000000e+003, +4.08417246374e+002, +8.71390663967e+001, +2.23864161922e-002, +2.03849070247e+001
+2.91000000000e+003, +4.09514921340e+002, +8.71877155350e+001, +2.23703877301e-002, +2.00924061367e+001
+2.92000000000e+003, +4.10851040817e+002, +8.71849020763e+001, +2.23664604761e-002, +2.01781115483e+001
+2.93000000000e+003, +4.11867910071e+002, +8.71957521689e+001, +2.23455008661e-002, +2.01501514091e+001
+2.94000000000e+003, +4.13548703275e+002, +8.71842064805e+001, +2.23601542632e-002, +2.03156163436e+001
+2.95000000000e+003, +4.14787886360e+002, +8.70621767241e+001, +2.23487393002e-002, +2.12588017882e+001
+2.96000000000e+003, +4.16670587323e+002, +8.71244898838e+001, +2.23755694455e-002, +2.09027190783e+001
+2.97000000000e+003, +4.17373867728e+002, +8.70623036347e+001, +2.23366394890e-002, +2.13904158137e+001
+2.98000000000e+003, +4.19187429753e+002, +8.71120595134e+001, +2.23594031679e-002, +2.11198072142e+001
+2.99000000000e+003, +4.20577710188e+002, +8.70791983702e+001, +2.23578813385e-002, +2.14307595896e+001
+3.00000000000e+003, +4.21774702692e+002, +8.70823267530e+001, +2.23468372183e-002, +2.14687537167e+001
+3.01000000000e+003, +4.22908505119e+002, +8.71399503034e+001, +2.23336012108e-002, +2.11016780989e+001
+3.02000000000e+003, +4.24340300086e+002, +8.71120929541e+001, +2.23344657829e-002, +2.13791755387e+001
+3.03000000000e+003, +4.26202142547e+002, +8.70321758845e+001, +2.23568313682e-002, +2.20666766701e+001
+3.04000000000e+003, +4.27467916958e+002, +8.70017991599e+001, +2.23488506720e-002, +2.23585375491e+001
+3.05000000000e+003, +4.28914886211e+002, +8.71250648017e+001, +2.23534448962e-002, +2.15126688301e+001
+3.06000000000e+003, +4.30502321413e+002, +8.70314655981e+001, +2.23609908018e-002, +2.22946487516e+001
+3.07000000000e+003, +4.31637863270e+002, +8.70612643108e+001, +2.23475431437e-002, +2.21292652151e+001
+3.08000000000e+003, +4.33012845662e+002, +8.70610375117e+001, +2.23459386118e-002, +2.22014697681e+001
+3.09000000000e+003, +4.34255597762e+002, +8.70508482834e+001, +2.23373429265e-002, +2.23423124253e+001
+3.10000000000e+003, +4.36000038005e+002, +8.70639503732e+001, +2.23549912328e-002, +2.23324926454e+001
+3.11000000000e+003, +4.37042525209e+002, +8.69858451835e+001, +2.23348072857e-002, +2.29808603552e+001
+3.12000000000e+003, +4.38359478669e+002, +8.70366769195e+001, +2.23313421749e-002, +2.26617340070e+001
+3.13000000000e+003, +4.40040280955e+002, +8.68889616648e+001, +2.23422911271e-002, +2.38815076515e+001
+3.14000000000e+003, +4.41437742374e+002, +8.69936067878e+001, +2.23440456270e-002, +2.31522554923e+001
+3.15000000000e+003, +4.42692189917e+002, +8.69814825914e+001, +2.23361576169e-002, +2.33115953683e+001
+3.16000000000e+003, +4.43593373048e+002, +8.69946709208e+001, +2.23110693419e-002, +2.32570853277e+001
+3.17000000000e+003, +4.45508060780e+002, +8.69711347208e+001, +2.23362015715e-002, +2.35402241736e+001
+3.18000000000e+003, +4.47220832304e+002, +8.69081204572e+001, +2.23502499784e-002, +2.41218802285e+001
+3.19000000000e+003, +4.47966229646e+002, +8.70786482751e+001, +2.23208106193e-002, +2.28306514014e+001
+3.20000000000e+003, +4.49197401064e+002, +8.69131928068e+001, +2.23088308715e-002, +2.41887816991e+001
+3.21000000000e+003, +4.51456936596e+002, +8.70471634919e+001, +2.23539576449e-002, +2.32563113211e+001
+3.22000000000e+003, +4.52004893556e+002, +8.69763582163e+001, +2.23101440426e-002, +2.38423601153e+001
+3.23000000000e+003, +4.53399461953e+002, +8.69236517075e+001, +2.23085991748e-002, +2.43324131338e+001
+3.24000000000e+003, +4.54398247819e+002, +8.69136169124e+001, +2.22885268858e-002, +2.44654829324e+001
+3.25000000000e+003, +4.56591297729e+002, +8.69304922113e+001, +2.23275399367e-002, +2.44492744070e+001
+3.26000000000e+003, +4.57731027061e+002, +8.69185228341e+001, +2.23143624525e-002, +2.46057885388e+001
+3.27000000000e+003, +4.60092996478e+002, +8.69048415669e+001, +2.23606284849e-002, +2.48424614666e+001
+3.28000000000e+003, +4.60518395065e+002, +8.69247886135e+001, +2.23134859723e-002, +2.47053373674e+001
+3.29000000000e+003, +4.61735938615e+002, +8.68618359016e+001, +2.23031480591e-002, +2.52772331627e+001
+3.30000000000e+003, +4.63810376552e+002, +8.69277644617e+001, +2.23368546108e-002, +2.48578867446e+001
+3.31000000000e+003, +4.64779039326e+002, +8.69416252237e+001, +2.23161700989e-002, +2.47975255793e+001
+3.32000000000e+003, +4.66279769567e+002, +8.68271888099e+001, +2.23183661456e-002, +2.58075148468e+001
+3.33000000000e+003, +4.67358444196e+002, +8.68507705434e+001, +2.23033264215e-002, +2.56751548070e+001
+3.34000000000e+003, +4.69567323210e+002, +8.69197937869e+001, +2.23431113593e-002, +2.52316594260e+001
+3.35000000000e+003, +4.70116570506e+002, +8.68992497318e+001, +2.23020402075e-002, +2.54294930994e+001
+3.36000000000e+003, +4.72116816824e+002, +8.68242356871e+001, +2.23286702551e-002, +2.61548783886e+001
+3.37000000000e+003, +4.73075970996e+002, +8.68309920003e+001, +2.23077872668e-002, +2.61523151422e+001
+3.38000000000e+003, +4.75059270871e+002, +8.68406644171e+001, +2.23352416872e-002, +2.61818796764e+001
+3.39000000000e+003, +4.75945334869e+002, +8.67926122641e+001, +2.23098513883e-002, +2.66292575192e+001
+3.40000000000e+003, +4.77355127490e+002, +8.68327308045e+001, +2.23109935205e-002, +2.63744084582e+001
+3.41000000000e+003, +4.78640088747e+002, +8.67951290707e+001, +2.23046319458e-002, +2.67590375514e+001
+3.42000000000e+003, +4.80360728781e+002, +8.67856095131e+001, +2.23191531622e-002, +2.69349179170e+001
+3.43000000000e+003, +4.81219763415e+002, +8.67939796008e+001, +2.22940626446e-002, +2.69128969818e+001
+3.44000000000e+003, +4.82668903189e+002, +8.67695359799e+001, +2.22956604118e-002, +2.71995344430e+001
+3.45000000000e+003, +4.83575680480e+002, +8.68539363899e+001, +2.22746278243e-002, +2.65393976950e+001
+3.46000000000e+003, +4.85460049598e+002, +8.67759267937e+001, +2.22951086218e-002, +2.73027594461e+001
+3.47000000000e+003, +4.86984366012e+002, +8.67701430413e+001, +2.23005342711e-002, +2.74375694725e+001
+3.48000000000e+003, +4.88099577899e+002, +8.67352722135e+001, +2.22866049770e-002, +2.77969881734e+001
+3.49000000000e+003, +4.89215925943e+002, +8.67410348489e+001, +2.22737005325e-002, +2.78114394106e+001
+3.50000000000e+003, +4.90620367972e+002, +8.68106786621e+001, +2.22753472517e-002, +2.72958686715e+001
+3.51000000000e+003, +4.91697127705e+002, +8.67596501914e+001, +2.22595193828e-002, +2.77929982326e+001
+3.52000000000e+003, +4.93349240608e+002, +8.67652229094e+001, +2.22709846257e-002, +2.78384756175e+001
+3.53000000000e+003, +4.94725100043e+002, +8.67686508570e+001, +2.22699029740e-002, +2.78865601727e+001
+3.54000000000e+003, +4.96442390939e+002, +8.67730753009e+001, +2.22841756964e-002, +2.79450850978e+001
+3.55000000000e+003, +4.97715067718e+002, +8.67603705927e+001, +2.22780909644e-002, +2.81269121097e+001
+3.56000000000e+003, +4.99625501530e+002, +8.67144774699e+001, +2.22997660473e-002, +2.86344191302e+001
+3.57000000000e+003, +5.00527836337e+002, +8.67807285953e+001, +2.22789266360e-002, +2.81083053000e+001
+3.58000000000e+003, +5.02191581305e+002, +8.66471589094e+001, +2.22875595052e-002, +2.93705360775e+001
+3.59000000000e+003, +5.03153787040e+002, +8.67075100500e+001, +2.22694232649e-002, +2.88977163396e+001
+3.60000000000e+003, +5.04679872603e+002, +8.66784739816e+001, +2.22742679258e-002, +2.92406975085e+001
+3.61000000000e+003, +5.06221271233e+002, +8.66827894506e+001, +2.22805055392e-002, +2.92919405729e+001
+3.62000000000e+003, +5.07740758768e+002, +8.66834918333e+001, +2.22856660406e-002, +2.93736501466e+001
+3.63000000000e+003, +5.08905918281e+002, +8.66859772123e+001, +2.22753290812e-002, +2.94190181684e+001
+3.64000000000e+003, +5.10123190607e+002, +8.66819060516e+001, +2.22671763175e-002, +2.95255728832e+001
+3.65000000000e+003, +5.11617892870e+002, +8.66790487157e+001, +2.22711718124e-002, +2.96375567364e+001
+3.66000000000e+003, +5.12922654448e+002, +8.66833578887e+001, +2.22670609512e-002, +2.96746285473e+001
+3.67000000000e+003, +5.14654813684e+002, +8.66433846360e+001, +2.22804733053e-002, +3.01332888016e+001
+3.68000000000e+003, +5.15758475393e+002, +8.66419801365e+001, +2.22675464854e-002, +3.02105298913e+001
+3.69000000000e+003, +5.17355213954e+002, +8.66287546784e+001, +2.22756498872e-002, +3.04232728905e+001
+3.70000000000e+003, +5.18534656509e+002, +8.66069487958e+001, +2.22655903751e-002, +3.06896329636e+001
+3.71000000000e+003, +5.19916006036e+002, +8.66273037499e+001, +2.22651973721e-002, +3.05870045449e+001
+3.72000000000e+003, +5.21149060628e+002, +8.66108302493e+001, +2.22576297541e-002, +3.08091242962e+001
+3.73000000000e+003, +5.22661701664e+002, +8.66053671912e+001, +2.22622618388e-002, +3.09482957584e+001
+3.74000000000e+003, +5.24052507482e+002, +8.66212055520e+001, +2.22621828647e-002, +3.08860377078e+001
+3.75000000000e+003, +5.25423016086e+002, +8.65922338888e+001, +2.22602147168e-002, +3.12320260825e+001
+3.76000000000e+003, +5.26656525507e+002, +8.66067056503e+001, +2.22534662127e-002, +3.11725593240e+001
+3.77000000000e+003, +5.28051437928e+002, +8.65909903102e+001, +2.22528603122e-002, +3.13997047302e+001
+3.78000000000e+003, +5.29360397372e+002, +8.65948148309e+001, +2.22490942659e-002, +3.14422672326e+001
+3.79000000000e+003, +5.30954642141e+002, +8.65803592001e+001, +2.22568842346e-002, +3.16706815969e+001
+3.80000000000e+003, +5.32047936069e+002, +8.65765503869e+001, +2.22439338435e-002, +3.17712005580e+001
+3.81000000000e+003, +5.33762645020e+002, +8.65555182150e+001, +2.22565611943e-002, +3.20691764035e+001
+3.82000000000e+003, +5.35104570981e+002, +8.65634941460e+001, +2.22542926550e-002, +3.20754454689e+001
+3.83000000000e+003, +5.36419141958e+002, +8.65295730678e+001, +2.22499210244e-002, +3.24712459192e+001
+3.84000000000e+003, +5.37695353253e+002, +8.65384029298e+001, +2.22449837753e-002, +3.24657865129e+001
+3.85000000000e+003, +5.39407424981e+002, +8.65022011380e+001, +2.22569955709e-002, +3.29093516647e+001
+3.86000000000e+003, +5.40740595251e+002, +8.64961513886e+001, +2.22540578864e-002, +3.30476778391e+001
+3.87000000000e+003, +5.42129014680e+002, +8.65176908184e+001, +2.22540569719e-002, +3.29291058291e+001
+3.88000000000e+003, +5.43708627652e+002, +8.65287880177e+001, +2.22616381182e-002, +3.29199389571e+001
+3.89000000000e+003, +5.44916158069e+002, +8.64802974598e+001, +2.22525739609e-002, +3.34533667489e+001
+3.90000000000e+003, +5.46144338267e+002, +8.65078714824e+001, +2.22461982108e-002, +3.32664227570e+001
+3.91000000000e+003, +5.47806903390e+002, +8.64952812104e+001, +2.22565519400e-002, +3.34878436428e+001
+3.92000000000e+003, +5.49074828759e+002, +8.64478468807e+001, +2.22500216170e-002, +3.40190620980e+001
+3.93000000000e+003, +5.50346215489e+002, +8.64711829999e+001, +2.22453553516e-002, +3.38741096226e+001
+3.94000000000e+003, +5.51928885470e+002, +8.64730954892e+001, +2.22527510445e-002, +3.39531357699e+001
+3.95000000000e+003, +5.52976333517e+002, +8.64402393831e+001, +2.22377495665e-002, +3.43340684229e+001
+3.96000000000e+003, +5.54619897968e+002, +8.64366185589e+001, +2.22474345872e-002, +3.44710983285e+001
+3.97000000000e+003, +5.55850035372e+002, +8.64505268110e+001, +2.22409513876e-002, +3.44128847807e+001
+3.98000000000e+003, +5.56891329091e+002, +8.64336243313e+001, +2.22262219931e-002, +3.46413201436e+001
+3.99000000000e+003, +5.58515305180e+002, +8.64366684485e+001, +2.22352432247e-002, +3.47127228429e+001
+4.00000000000e+003, +5.60013518479e+002, +8.64100652324e+001, +2.22385064662e-002, +3.50653549694e+001
+4.01000000000e+003, +5.61455248216e+002, +8.63966816420e+001, +2.22398315765e-002, +3.52865198982e+001
+4.02000000000e+003, +5.63010457262e+002, +8.63979995475e+001, +2.22459910494e-002, +3.53713375206e+001
+4.03000000000e+003, +5.64254855804e+002, +8.63982135719e+001, +2.22398426867e-002, +3.54474137412e+001
+4.04000000000e+003, +5.65333788514e+002, +8.63933968288e+001, +2.22270962413e-002, +3.55626265550e+001
+4.05000000000e+003, +5.66795766479e+002, +8.63838565840e+001, +2.22293192315e-002, +3.57487820746e+001
+4.06000000000e+003, +5.68315391761e+002, +8.63843389881e+001, +2.22340308512e-002, +3.58398520218e+001
+4.07000000000e+003, +5.69720977346e+002, +8.63727987816e+001, +2.22339735394e-002, +3.60430138931e+001
+4.08000000000e+003, +5.70962516640e+002, +8.63861633609e+001, +2.22281402204e-002, +3.59886444629e+001
+4.09000000000e+003, +5.72676449053e+002, +8.63482102091e+001, +2.22394193243e-002, +3.64752591467e+001
+4.10000000000e+003, +5.73586226804e+002, +8.63791228012e+001, +2.22211830365e-002, +3.62243633379e+001
+4.11000000000e+003, +5.75061663752e+002, +8.63684043902e+001, +2.22238739371e-002, +3.64249056369e+001
+4.12000000000e+003, +5.76583942127e+002, +8.63657273380e+001, +2.22285538401e-002, +3.65482138833e+001
+4.13000000000e+003, +5.78062690752e+002, +8.63323242503e+001, +2.22307755949e-002, +3.69782710890e+001
+4.14000000000e+003, +5.79200638100e+002, +8.63268320672e+001, +2.22205981978e-002, +3.71064711608e+001
+4.15000000000e+003, +5.80765522727e+002, +8.63114572041e+001, +2.22265618515e-002, +3.73622477328e+001
+4.16000000000e+003, +5.81882488079e+002, +8.62931419970e+001, +2.22153184582e-002, +3.76197229142e+001
+4.17000000000e+003, +5.83239289779e+002, +8.63232122208e+001, +2.22144728044e-002, +3.74019795178e+001
+4.18000000000e+003, +5.84664030145e+002, +8.63232069595e+001, +2.22154638241e-002, +3.74933988707e+001
+4.19000000000e+003, +5.86137027528e+002, +8.63217622205e+001, +2.22182434799e-002, +3.76026086849e+001
+4.20000000000e+003, +5.87255883409e+002, +8.63041343847e+001, +2.22072132432e-002, +3.78546903426e+001
+4.21000000000e+003, +5.88929119678e+002, +8.62974032942e+001, +2.22174192769e-002, +3.80315907126e+001
+4.22000000000e+003, +5.90425808985e+002, +8.62730852492e+001, +2.22204880179e-002, +3.83783111074e+001
+4.23000000000e+003, +5.91530385538e+002, +8.62754937687e+001, +2.22094902209e-002, +3.84252963981e+001
+4.24000000000e+003, +5.93023240441e+002, +8.62715676497e+001, +2.22129284699e-002, +3.85628211783e+001
+4.25000000000e+003, +5.94434127720e+002, +8.62429986354e+001, +2.22126616074e-002, +3.89503342465e+001
+4.26000000000e+003, +5.95939891813e+002, +8.62544121421e+001, +2.22169443060e-002, +3.89305407090e+001
+4.27000000000e+003, +5.96905712313e+002, +8.62671423882e+001, +2.22011583262e-002, +3.88612931825e+001
+4.28000000000e+003, +5.98308804274e+002, +8.62275832520e+001, +2.22003453960e-002, +3.93648498113e+001
+4.29000000000e+003, +6.00030267750e+002, +8.62234492894e+001, +2.22122168973e-002, +3.95213100062e+001
+4.30000000000e+003, +6.01211026402e+002, +8.62182175144e+001, +2.22040349096e-002, +3.96538595231e+001
+4.31000000000e+003, +6.02710285416e+002, +8.62170055596e+001, +2.22077288070e-002, +3.97654667319e+001
+4.32000000000e+003, +6.03885736812e+002, +8.61998235421e+001, +2.21990917820e-002, +4.00237189158e+001
+4.33000000000e+003, +6.05391998720e+002, +8.62144522859e+001, +2.22034424315e-002, +3.99693194145e+001
+4.34000000000e+003, +6.06560754929e+002, +8.61964575549e+001, +2.21945868007e-002, +4.02365665647e+001
+4.35000000000e+003, +6.08197294193e+002, +8.61958106187e+001, +2.22032928312e-002, +4.03519794940e+001
+4.36000000000e+003, +6.09515350472e+002, +8.61843518758e+001, +2.22000797379e-002, +4.05610576638e+001
+4.37000000000e+003, +6.10630955571e+002, +8.61917765182e+001, +2.21900103874e-002, +4.05563439570e+001
+4.38000000000e+003, +6.12008978239e+002, +8.61649204724e+001, +2.21886158062e-002, +4.09340951330e+001
+4.39000000000e+003, +6.13315204723e+002, +8.61816707876e+001, +2.21857559481e-002, +4.08425600155e+001
+4.40000000000e+003, +6.14773642543e+002, +8.61701496226e+001, +2.21876724485e-002, +4.10630267469e+001
+4.41000000000e+003, +6.16557923785e+002, +8.61421216686e+001, +2.22008806811e-002, +4.14831349177e+001
+4.42000000000e+003, +6.17881802232e+002, +8.61249887686e+001, +2.21977659025e-002, +4.17565497531e+001
+4.43000000000e+003, +6.19411672232e+002, +8.61367527107e+001, +2.22028037979e-002, +4.17330511661e+001
+4.44000000000e+003, +6.20556792665e+002, +8.61383466683e+001, +2.21937935485e-002, +4.17929794475e+001
+4.45000000000e+003, +6.21715129356e+002, +8.61246238935e+001, +2.21848945837e-002, +4.20195568049e+001
+4.46000000000e+003, +6.23167991065e+002, +8.61103816859e+001, +2.21865051540e-002, +4.22722981535e+001
+4.47000000000e+003, +6.24328046709e+002, +8.60842760331e+001, +2.21773903577e-002, +4.26347926596e+001
+4.48000000000e+003, +6.26122699382e+002, +8.61526135025e+001, +2.21932905624e-002, +4.20122757199e+001
+4.49000000000e+003, +6.27217402285e+002, +8.61074810762e+001, +2.21813962911e-002, +4.25786678034e+001
+4.50000000000e+003, +6.28397275882e+002, +8.60677304324e+001, +2.21726854550e-002, +4.30937167523e+001
+4.51000000000e+003, +6.30146039491e+002, +8.60873116130e+001, +2.21856093865e-002, +4.29987902735e+001
+4.52000000000e+003, +6.31350601119e+002, +8.60865630133e+001, +2.21788216447e-002, +4.30892147171e+001
+4.53000000000e+003, +6.32513883246e+002, +8.60604370885e+001, +2.21699428179e-002, +4.34563467068e+001
+4.54000000000e+003, +6.34039782219e+002, +8.60974555901e+001, +2.21754581125e-002, +4.31524914830e+001
+4.55000000000e+003, +6.35573480420e+002, +8.60450710300e+001, +2.21788511831e-002, +4.38366028570e+001
+4.56000000000e+003, +6.36469841949e+002, +8.60292019117e+001, +2.21609988080e-002, +4.40742869921e+001
+4.57000000000e+003, +6.38008322737e+002, +8.60470643788e+001, +2.21664356326e-002, +4.39823943484e+001
+4.58000000000e+003, +6.39918093227e+002, +8.60059585766e+001, +2.21831384172e-002, +4.45720421175e+001
+4.59000000000e+003, +6.40781909193e+002, +8.60267799167e+001, +2.21652495230e-002, +4.43999111160e+001
+4.60000000000e+003, +6.42284002546e+002, +8.60415777099e+001, +2.21693070095e-002, +4.43385058584e+001
+4.61000000000e+003, +6.43378164587e+002, +8.60103818579e+001, +2.21580638319e-002, +4.47634967083e+001
+4.62000000000e+003, +6.44876133694e+002, +8.59949252365e+001, +2.21611635467e-002, +4.50412633143e+001
+4.63000000000e+003, +6.46254651601e+002, +8.59844917194e+001, +2.21602867924e-002, +4.52549399890e+001
+4.64000000000e+003, +6.47628581288e+002, +8.59941951776e+001, +2.21598016536e-002, +4.52417394283e+001
+4.65000000000e+003, +6.49203377634e+002, +8.59709574863e+001, +2.21652834604e-002, +4.56144039979e+001
+4.66000000000e+003, +6.50474856095e+002, +8.59919463124e+001, +2.21616068137e-002, +4.54660419808e+001
+4.67000000000e+003, +6.51517964923e+002, +8.59901728648e+001, +2.21495660078e-002, +4.55590686059e+001
+4.68000000000e+003, +6.53041510648e+002, +8.59653995457e+001, +2.21532494351e-002, +4.59472704505e+001
+4.69000000000e+003, +6.54476761173e+002, +8.59279679193e+001, +2.21535732090e-002, +4.64747566017e+001
+4.70000000000e+003, +6.56005955436e+002, +8.59282555564e+001, +2.21580978724e-002, +4.65800605541e+001
+4.71000000000e+003, +6.57161267862e+002, +8.59378788395e+001, +2.21502580554e-002, +4.65519966058e+001
+4.72000000000e+003, +6.58554778437e+002, +8.59162754755e+001, +2.21496049721e-002, +4.68983909775e+001
+4.73000000000e+003, +6.60040854157e+002, +8.59277312281e+001, +2.21529693265e-002, +4.68725856926e+001
+4.74000000000e+003, +6.61205147640e+002, +8.59217107182e+001, +2.21450620875e-002, +4.70245698707e+001
+4.75000000000e+003, +6.62490915754e+002, +8.59077484959e+001, +2.21410277892e-002, +4.72770430969e+001
+4.76000000000e+003, +6.64112975582e+002, +8.59101430333e+001, +2.21486760060e-002, +4.73651131660e+001
+4.77000000000e+003, +6.65418644786e+002, +8.58837304708e+001, +2.21449641840e-002, +4.77641972117e+001
+4.78000000000e+003, +6.66806678397e+002, +8.58933001920e+001, +2.21449984473e-002, +4.77527456738e+001
+4.79000000000e+003, +6.68311534388e+002, +8.58691548282e+001, +2.21479673175e-002, +4.81414244014e+001
+4.80000000000e+003, +6.69501829114e+002, +8.58808640626e+001, +2.21415164584e-002, +4.80906984782e+001
+4.81000000000e+003, +6.70682919638e+002, +8.58848009884e+001, +2.21345730594e-002, +4.81295716346e+001
+4.82000000000e+003, +6.71994491359e+002, +8.58441898773e+001, +2.21307125534e-002, +4.86987605954e+001
+4.83000000000e+003, +6.73574446178e+002, +8.58753379053e+001, +2.21376891503e-002, +4.84480348564e+001
+4.84000000000e+003, +6.75085753000e+002, +8.58505161098e+001, +2.21408242838e-002, +4.88484382475e+001
+4.85000000000e+003, +6.76439866650e+002, +8.58168486918e+001, +2.21385448337e-002, +4.93428509681e+001
+4.86000000000e+003, +6.77891656079e+002, +8.58339339472e+001, +2.21408906100e-002, +4.92471447518e+001
+4.87000000000e+003, +6.79099468788e+002, +8.58220944336e+001, +2.21344609839e-002, +4.94748455901e+001
+4.88000000000e+003, +6.80587504939e+002, +8.57938053503e+001, +2.21367037919e-002, +4.99183870506e+001
+4.89000000000e+003, +6.81618588809e+002, +8.58146879481e+001, +2.21254943613e-002, +4.97462491820e+001
+4.90000000000e+003, +6.83006473431e+002, +8.58096035250e+001, +2.21251556366e-002, +4.99079886256e+001
+4.91000000000e+003, +6.84177287064e+002, +8.58089083812e+001, +2.21179243820e-002, +5.00018198075e+001
+4.92000000000e+003, +6.85955610698e+002, +8.57873145575e+001, +2.21297288763e-002, +5.03896155987e+001
+4.93000000000e+003, +6.87457281807e+002, +8.57935523661e+001, +2.21333657429e-002, +5.04252850933e+001
+4.94000000000e+003, +6.88698439148e+002, +8.57818787686e+001, +2.21281086997e-002, +5.06562627693e+001
+4.95000000000e+003, +6.89960266999e+002, +8.57768655946e+001, +2.21237236377e-002, +5.08092800910e+001
+4.96000000000e+003, +6.91746266140e+002, +8.57548587538e+001, +2.21356428814e-002, +5.12057715551e+001
+4.97000000000e+003, +6.92709555788e+002, +8.57729483401e+001, +2.21223846113e-002, +5.10589712739e+001
+4.98000000000e+003, +6.93959260033e+002, +8.57541752091e+001, +2.21172557765e-002, +5.13778423318e+001
+4.99000000000e+003, +6.95657357298e+002, +8.57375434179e+001, +2.21264666425e-002, +5.17049410691e+001
+5.00000000000e+003, +6.96618107436e+002, +8.57496852527e+001, +2.21130595077e-002, +5.16291324466e+001
+5.01000000000e+003, +6.98063918347e+002, +8.57498457390e+001, +2.21147296820e-002, +5.17343373219e+001
+5.02000000000e+003, +6.99800574013e+002, +8.57169119546e+001, +2.21246354627e-002, +5.22641755874e+001
+5.03000000000e+003, +7.01101102599e+002, +8.57218918376e+001, +2.21218293052e-002, +5.23005382985e+001
